dataset	sample	module	score	group	genotype	treatment	n_cells	condition
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_1	resolution_efferocytosis	0.09040174493940427	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_2	resolution_efferocytosis	0.0627814079746326	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_3	resolution_efferocytosis	-0.020615028576686817	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_4	resolution_efferocytosis	0.14787718481281475	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_1	lipid_lysosomal_apc	-1.1085907789101963	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_2	lipid_lysosomal_apc	-0.7833228115957154	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_3	lipid_lysosomal_apc	-0.6315769370046256	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_1	lipid_lysosomal_apc	0.18766378012452606	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_2	lipid_lysosomal_apc	0.14230675830960113	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_3	lipid_lysosomal_apc	0.527515264207877	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_1	lipid_lysosomal_apc	1.143397268511365	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_2	lipid_lysosomal_apc	1.2438251624184964	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_3	lipid_lysosomal_apc	1.104284571871831	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_1	lipid_lysosomal_apc	1.3703437400136969	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_2	lipid_lysosomal_apc	1.239909351042194	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_3	lipid_lysosomal_apc	1.383574170978429	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_1	lipid_lysosomal_apc	-1.16698191997522	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_2	lipid_lysosomal_apc	-1.4478039518812325	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_3	lipid_lysosomal_apc	-0.9434767496786204	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_1	lipid_lysosomal_apc	-0.7158305122964501	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_2	lipid_lysosomal_apc	-0.6704735665677248	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_3	lipid_lysosomal_apc	-0.7376014258730856	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_4	lipid_lysosomal_apc	-0.6460066727444814	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_1	lipid_lysosomal_apc	-0.05577755795401576	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_2	lipid_lysosomal_apc	0.10043902468249873	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_3	lipid_lysosomal_apc	0.19028323167991093	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_4	lipid_lysosomal_apc	0.2739005606409177	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_1	generic_ifn	-1.3298600180861364	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_2	generic_ifn	-1.1998156818717856	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_3	generic_ifn	-1.1656967013513215	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_1	generic_ifn	0.18250454451204187	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_2	generic_ifn	0.18974398774096013	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_3	generic_ifn	0.6802089402447193	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_1	generic_ifn	0.6169174743218755	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_2	generic_ifn	0.6198251979608209	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_3	generic_ifn	0.7575970766187643	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_1	generic_ifn	0.7925273135600163	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_2	generic_ifn	0.7704270653469529	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_3	generic_ifn	0.8498248129522848	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_1	generic_ifn	-1.391363963788763	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_2	generic_ifn	-1.2449049908846805	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_3	generic_ifn	-1.5212953715872406	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_1	generic_ifn	-0.293248149581848	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_2	generic_ifn	-0.3096475586090959	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_3	generic_ifn	-0.1441275079845755	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_4	generic_ifn	-0.10396320069564043	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_1	generic_ifn	0.7760583893296554	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_2	generic_ifn	0.6166161828504627	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_3	generic_ifn	0.8576140371007318	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_4	generic_ifn	0.9940581219018066	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_1	stress_cytotoxicity	0.38662536042523876	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_2	stress_cytotoxicity	0.9146468377744568	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_3	stress_cytotoxicity	0.7020501392398607	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_1	stress_cytotoxicity	0.4615078505546858	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_2	stress_cytotoxicity	0.42758679341029	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_3	stress_cytotoxicity	0.25941566443915487	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_1	stress_cytotoxicity	-0.2826639273494029	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_2	stress_cytotoxicity	-0.3857705983533689	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_3	stress_cytotoxicity	-0.5092706498760768	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_1	stress_cytotoxicity	-0.13662286857255687	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_2	stress_cytotoxicity	-0.30554253962553224	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_3	stress_cytotoxicity	-0.7947284338774518	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_1	stress_cytotoxicity	0.7163536237013512	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_2	stress_cytotoxicity	1.183640535416426	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_3	stress_cytotoxicity	0.23621648340197832	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_1	stress_cytotoxicity	0.19741896755663565	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_2	stress_cytotoxicity	0.190719839269417	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_3	stress_cytotoxicity	-0.029816236334611845	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_4	stress_cytotoxicity	-0.38947675932319165	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_1	stress_cytotoxicity	-0.3041667962899722	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_2	stress_cytotoxicity	-0.34068558392572834	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_3	stress_cytotoxicity	-0.6799632565308579	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_4	stress_cytotoxicity	-1.5174744451307172	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_1	fibrosis_profibrotic	-0.22674770662510876	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_2	fibrosis_profibrotic	1.3963520239174843	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_Basal_3	fibrosis_profibrotic	-0.20695778663489878	WT_Basal				WT_Basal
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_1	fibrosis_profibrotic	0.003229298561705729	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_2	fibrosis_profibrotic	0.2377392527310848	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229NegativeCD11cNegative_3	fibrosis_profibrotic	-0.33414942821342325	WT_CPZ_neg_neg				WT_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_1	fibrosis_profibrotic	0.38549327279768975	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_2	fibrosis_profibrotic	0.549430625207369	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cNegative_3	fibrosis_profibrotic	0.1117443266019599	WT_CPZ_cd229pos_cd11cneg				WT_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_1	fibrosis_profibrotic	-0.36247052443127276	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_2	fibrosis_profibrotic	-0.5525602971836229	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	WT_CPZ4w_CD229PositiveCD11cPositive_3	fibrosis_profibrotic	-0.10570372949156533	WT_CPZ_cd229pos_cd11cpos				WT_CPZ_cd229pos_cd11cpos
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_1	fibrosis_profibrotic	0.17550791158364054	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_2	fibrosis_profibrotic	-0.01771589542568931	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_Basal_3	fibrosis_profibrotic	0.16140407344438512	Trem2KO_Basal				Trem2KO_Basal
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_1	fibrosis_profibrotic	0.1777362033383753	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_2	fibrosis_profibrotic	-0.20742679670418154	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_3	fibrosis_profibrotic	0.6141686284812911	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229NegativeCD11cNegative_4	fibrosis_profibrotic	-0.3067262851690973	Trem2KO_CPZ_neg_neg				Trem2KO_CPZ_neg_neg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_1	fibrosis_profibrotic	-0.5657747690246065	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_2	fibrosis_profibrotic	0.12935262722970609	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_3	fibrosis_profibrotic	-0.7205169542617033	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
GSE302857_Trem2KO_cuprizone_microglia	Trem2KO_CPZ4w_CD229PositiveCD11cNegative_4	fibrosis_profibrotic	-0.3354080707295373	Trem2KO_CPZ_cd229pos_cd11cneg				Trem2KO_CPZ_cd229pos_cd11cneg
