analysis	disease_name	compartment	gene	metric	n_case_donors	n_control_donors	mean_case	mean_control	delta_case_minus_control	hedges_g	welch_t	p	fdr
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	B2M	mean_z_vs_controls	18	18	0.029275842417970717	-0.004094586211108426	0.033370428629079144	0.051784549786420477	0.1588844141174265	0.8747025280028592	0.9417004005444243
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	B2M	detection_fraction	18	18	0.6893079071367749	0.6763028778741423	0.013005029262632584	0.04668539473827047	0.14323927931060257	0.8869467773532904	0.9493843510271577
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QA	mean_z_vs_controls	18	18	-0.014433774939581851	-0.012950309923098306	-0.0014834650164835452	-0.020686263559303236	-0.0634692177387713	0.9498126324942827	0.9828295631307048
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QA	detection_fraction	18	18	0.00613648205971459	0.006454318780172597	-0.00031783672045800765	-0.05286380139058344	-0.16219575426656282	0.8722423471493543	0.9405814695460603
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QB	mean_z_vs_controls	18	18	0.04397645285603044	0.000651320464989369	0.04332513239104107	0.3660640477319591	1.1231510555412383	0.2741723747260613	0.6074374956708933
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QB	detection_fraction	18	18	0.00348779077631352	0.0017627314297458188	0.0017250593465677013	0.34703526645306443	1.0647672947991749	0.2993145192679605	0.6318108940969792
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QC	mean_z_vs_controls	18	18	0.043803024291186925	-0.0034587060413579134	0.04726173033254484	0.5120290890392508	1.5709983413704287	0.13260237975027098	0.46629408263831557
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	C1QC	detection_fraction	18	18	0.0009957491081652398	0.00017274422189121277	0.000823004886274027	0.5184601202876933	1.5907299145190585	0.12869568622266478	0.4652182929200349
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CCL2	mean_z_vs_controls	18	18	0.01974387674880644	-0.004906302104681715	0.024650178853488157	0.28943258843522734	0.8880318054262658	0.38262939144045127	0.6755387876465898
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CCL2	detection_fraction	18	18	0.0011838977737723905	0.0006219500303951335	0.000561947743377257	0.258474126663307	0.793045615898783	0.43434521482190264	0.7010868536847861
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CCL3	mean_z_vs_controls	18	18	-0.06971859099979577	-0.05483875600548813	-0.014879834994307638	-0.06793579384406591	-0.2084393674761113	0.836134958905901	0.9252905163970163
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CCL3	detection_fraction	18	18	0.11464832528853382	0.12009162291987045	-0.0054432976313366355	-0.06425278580702123	-0.19713922918063334	0.8448957201675744	0.9281133075233975
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CCL4	mean_z_vs_controls	18	18	-0.054406702124494624	-0.04004008675954064	-0.014366615364953983	-0.08693972835568078	-0.266746893818566	0.791275745715387	0.8986982737495077
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CCL4	detection_fraction	18	18	0.04738175426423918	0.05213666577610258	-0.0047549115118633994	-0.10954551189399243	-0.3361055478565677	0.7388603178093703	0.8825523688627563
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD36	mean_z_vs_controls	18	18	-0.047133354176268155	-0.03640582126148986	-0.010727532914778293	-0.0554193196211986	-0.17003654883776842	0.8660183282762056	0.9386142762011374
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD36	detection_fraction	18	18	0.07959494225568803	0.08548315223183979	-0.005888209976151762	-0.09506019582954868	-0.2916619644770244	0.7724385195383466	0.8909259431450516
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD44	mean_z_vs_controls	18	18	-0.039793309683981065	-0.04731888016293947	0.007525570478958403	0.04129678405600426	0.1267060419900131	0.8999273607751997	0.956733406804199
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD44	detection_fraction	18	18	0.2915373746303354	0.2931172423445503	-0.0015798677142148665	-0.01629512849540127	-0.049996416974526635	0.9604363437379605	0.9898216747057885
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD68	mean_z_vs_controls	18	18	-0.003368262344427969	-0.011554879859773545	0.008186617515345575	0.044518721400782835	0.13659153157058368	0.8921592923994252	0.9520072018694552
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD68	detection_fraction	18	18	0.1220133149231123	0.12147650185665923	0.0005368130664530762	0.00759156817938867	0.023292311459487965	0.9815544671601192	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD74	mean_z_vs_controls	18	18	-0.09029130786029403	-0.01711423203010762	-0.07317707583018641	-0.2460392446932733	-0.7548931371270885	0.4556774861274621	0.7093838145561181
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CD74	detection_fraction	18	18	0.42982306446756335	0.4689946350621501	-0.03917157059458676	-0.27707005722481887	-0.850101311939785	0.40136537859406063	0.6848058288937101
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CIITA	mean_z_vs_controls	18	18	-0.05421386362831765	-0.01811119667692969	-0.03610266695138796	-0.2490571383563718	-0.7641525835934133	0.45007111039214787	0.7051297690354336
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CIITA	detection_fraction	18	18	0.03967017124419931	0.04753256383316359	-0.007862392588964276	-0.2520553559552605	-0.7733516603172766	0.4447363373215758	0.7032857374264625
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSB	mean_z_vs_controls	18	18	-0.04970509260870685	-0.03190084148732898	-0.017804251121377866	-0.11602704061378366	-0.35599205642865434	0.7240757352800422	0.8746048882846333
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSB	detection_fraction	18	18	0.15897978308976396	0.1646910349552007	-0.0057112518654367506	-0.09995925142203475	-0.3066931577721521	0.760979509614461	0.8895468240242101
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSD	mean_z_vs_controls	18	18	-0.04504259959588339	-0.045507416734927766	0.0004648171390443795	0.002233242172528241	0.006851993029348014	0.9945743432982461	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSD	detection_fraction	18	18	0.15513755316132163	0.1565333693077908	-0.0013958161464691643	-0.014921090591197077	-0.045780618859354666	0.9637679180045563	0.9908617952175358
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	mean_z_vs_controls	18	18	-0.10966472295952193	-0.07149107732827623	-0.0381736456312457	-0.09147101676043867	-0.28064971051498233	0.780878850034549	0.8954311942382126
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CTSS	detection_fraction	18	18	0.5662218386720965	0.5869945030396645	-0.020772664367567972	-0.10761192533679716	-0.33017295273790037	0.7435396081252513	0.8835713155663963
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXCL10	mean_z_vs_controls	18	18	-0.013373033884731798	0.0006987862418467716	-0.01407182012657857	-0.07088401590727338	-0.2174850488064069	0.8293679033593163	0.9223205180711772
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXCL10	detection_fraction	18	18	0.004844717908777963	0.006424519316320427	-0.0015798014075424647	-0.10039960806105912	-0.3080442520055223	0.7603570665854635	0.8895468240242101
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXCL8	mean_z_vs_controls	18	18	-0.13098415269085648	-0.0663595197007894	-0.06462463299006707	-0.20716362548964876	-0.6356156691159678	0.5296886321220969	0.7559173349292888
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXCL8	detection_fraction	18	18	0.24722779967300607	0.2768823357429959	-0.029654536069989856	-0.2004301074905685	-0.6149560116187898	0.5428747505394707	0.7661297471780842
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXCR4	mean_z_vs_controls	18	18	0.08684793126135515	-0.02471143216821984	0.11155936342957498	0.3929889499316176	1.2057615509265538	0.23858302870594544	0.5741159163065723
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	CXCR4	detection_fraction	18	18	0.14080665124388367	0.10769301316476815	0.03311363807911552	0.3560597160064858	1.0924559468380814	0.28417657266559404	0.6154663611585752
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	FABP5	mean_z_vs_controls	18	18	0.009897021334356838	0.009877655315813671	1.936601854316683e-05	0.0002145454469031162	0.0006582644393618339	0.9994788233805081	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	FABP5	detection_fraction	18	18	0.008389702418986822	0.00870071136505554	-0.00031100894606871793	-0.03911715334730105	-0.12001853867921916	0.9052251282921233	0.9583855783407095
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GBP1	mean_z_vs_controls	18	18	-0.0500883558932912	-0.010212839840877131	-0.039875516052414066	-0.16948396695060347	-0.5200076258711697	0.6074209985517266	0.8080290610838258
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GBP1	detection_fraction	18	18	0.028217525488457032	0.03768841777986848	-0.009470892291411445	-0.1910629248631065	-0.5862157921936222	0.5632116920727366	0.7822152498773666
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GPNMB	mean_z_vs_controls	18	18	0.003906668788310892	-0.009996062189622824	0.013902730977933715	0.23921517707880144	0.7339556569463226	0.4714883740271189	0.7218960750654453
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	GPNMB	detection_fraction	18	18	0.00048059624655422844	0.00019384574241639225	0.0002867505041378362	0.24414024565606368	0.7490666628083772	0.46257992804875736	0.7154014300594891
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HIF1A	mean_z_vs_controls	18	18	0.09599436054910404	0.034057676604758474	0.061936683944345566	0.17232536341646484	0.5287255468459717	0.6005534058794785	0.8064963435817452
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HIF1A	detection_fraction	18	18	0.2513776110105815	0.22941581262000893	0.02196179839057255	0.1597624508753706	0.4901802470039781	0.6272508720783659	0.8151077322439679
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HK2	mean_z_vs_controls	18	18	-0.014615334418376973	-0.007143040832762225	-0.007472293585614747	-0.06041251514486689	-0.18535658055811433	0.854081645708292	0.9335819867690981
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HK2	detection_fraction	18	18	0.031989939837660665	0.03344803784365177	-0.0014580980059911083	-0.06962076358970583	-0.21360916101387012	0.8321546318723418	0.9232331310327602
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DPA1	mean_z_vs_controls	18	18	-0.13229902923242506	-0.023177848395601306	-0.10912118083682376	-0.5603857516693027	-1.719365374439906	0.09553627951896415	0.4103571737727319
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DPA1	detection_fraction	18	18	0.17310031805589365	0.2207711496577495	-0.04767083160185584	-0.5076861247720879	-1.5576733373689062	0.12977789028683714	0.46531008282115277
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DPB1	mean_z_vs_controls	18	18	-0.10717129051999384	-0.029860375063184712	-0.07731091545680913	-0.39419851678965606	-1.2094727219682626	0.23612303189820733	0.5741159163065723
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DPB1	detection_fraction	18	18	0.13993835691560574	0.17194798713474338	-0.032009630219137636	-0.36658127304404203	-1.1247379968396747	0.2700282883338189	0.6072696506124344
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DRA	mean_z_vs_controls	18	18	-0.137025006414252	-0.04325003472205843	-0.09377497169219356	-0.3650281881677815	-1.1199728500602386	0.27081459689660153	0.6072696506124344
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DRA	detection_fraction	18	18	0.2921932165049091	0.3389337331401673	-0.04674051663525819	-0.33435582459781343	-1.0258644618342003	0.31250344540003483	0.6423033562007203
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DRB1	mean_z_vs_controls	18	18	-0.07939001197102497	0.001761262330997361	-0.08115127430202232	-0.32187515304135406	-0.9875714922859726	0.33041508658632396	0.6538120058436172
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	HLA-DRB1	detection_fraction	18	18	0.21120583054338157	0.24918816282295778	-0.0379823322795762	-0.3222435141980882	-0.988701691289589	0.3299910666304872	0.6538120058436172
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IFI30	mean_z_vs_controls	18	18	0.021230888116301538	-0.009100394318820652	0.03033128243512219	0.16193007663700618	0.4968309169544508	0.6230649884363663	0.8129696077457175
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IFI30	detection_fraction	18	18	0.10583661514749315	0.09859034011567241	0.007246275031820737	0.14043253690579932	0.4308725564155207	0.6697540810893775	0.8347470533538492
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IL1B	mean_z_vs_controls	18	18	-0.21399679740690447	-0.11757504106228793	-0.09642175634461654	-0.2867107835037659	-0.879680813022918	0.38528329833694225	0.6774211838891293
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IL1B	detection_fraction	18	18	0.26085972685309244	0.3067226090949576	-0.04586288224186513	-0.2782231129378385	-0.8536390965138227	0.39928996690433977	0.6848058288937101
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IRF1	mean_z_vs_controls	18	18	-0.030482242166774184	0.03989899407863619	-0.07038123624541037	-0.23994718407059326	-0.7362015874893203	0.46668765164036985	0.7154014300594891
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	IRF1	detection_fraction	18	18	0.31136808530799986	0.347498226279923	-0.03613014097192313	-0.26934395464573385	-0.826396224481229	0.4143477056748802	0.6923825891172933
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP1	mean_z_vs_controls	18	18	-0.02548736513607922	-0.012397872491408167	-0.013089492644671052	-0.09572335018157488	-0.2936966426025594	0.7710505889193526	0.8909259431450516
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP1	detection_fraction	18	18	0.04081880286862778	0.04435045470442904	-0.0035316518358012583	-0.10954534927148417	-0.3361050489011447	0.7391376089225584	0.8825523688627563
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP2	mean_z_vs_controls	18	18	-0.017784491212934402	-0.020247154177076367	0.002462662964141965	0.02092164869820869	0.06419142214223121	0.9491940015197085	0.9828295631307048
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP2	detection_fraction	18	18	0.06397712587110375	0.06410718698646806	-0.0001300611153643022	-0.003980801937607141	-0.012213824126749182	0.9903266632157987	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP3	mean_z_vs_controls	18	18	-0.017523911999585914	0.006612895920711937	-0.02413680792029785	-0.5438729374357254	-1.6687010580414299	0.11348792660074089	0.4362298680148599
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LAMP3	detection_fraction	18	18	0.0	0.00039871640433032516	-0.00039871640433032516	-0.5753941113279903	-1.7654137506654253	0.0954482379263934	0.4103571737727319
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LDHA	mean_z_vs_controls	18	18	0.06499346672874518	-0.004524753915944757	0.06951822064468993	0.5031603761302731	1.543787517672429	0.1322529130328092	0.46629408263831557
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LDHA	detection_fraction	18	18	0.09304990667319141	0.07592160430379989	0.017128302369391515	0.4167212374465431	1.278576523983712	0.20986390019899567	0.5548997911703838
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LIPA	mean_z_vs_controls	18	18	-0.03389317785088334	-0.005563330015711602	-0.028329847835171736	-0.3545530812329762	-1.087833317419359	0.285105614287721	0.6154663611585752
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LIPA	detection_fraction	18	18	0.02215444493863342	0.027374231867287706	-0.005219786928654286	-0.35117274645630653	-1.0774618357182133	0.2898643180120172	0.6225273943882248
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LPL	mean_z_vs_controls	18	18	0.005881735402619193	-0.0063184700267806555	0.012200205429399848	0.2520274486585749	0.773266035656991	0.44628346251294465	0.7035010246509472
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	LPL	detection_fraction	18	18	0.0007933752023301381	0.000475888529944929	0.0003174866723852091	0.24110194576330687	0.739744606319237	0.4661419828588296	0.7154014300594891
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MERTK	mean_z_vs_controls	18	18	-0.010570921345755435	-0.015683446438100972	0.005112525092345537	0.11374997064881713	0.34900559176341617	0.7295392054008916	0.875994543070489
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MERTK	detection_fraction	18	18	0.00157719984763794	0.0013232397441744208	0.0002539601034635191	0.12017995637525715	0.368733957060448	0.7150142166209563	0.8691530838317418
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MSR1	mean_z_vs_controls	18	18	-0.00492125582501473	-0.0511017957719759	0.04618053994696117	0.2529986340874981	0.7762458091320965	0.4429706186134766	0.7032857374264625
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	MSR1	detection_fraction	18	18	0.034872987058992944	0.025696927695974387	0.009176059363018556	0.2763753435588551	0.8479698041010326	0.4023893967079596	0.6848058288937101
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NAMPT	mean_z_vs_controls	18	18	-0.13839326638831043	-0.11576660085674131	-0.022626665531569112	-0.07403501368605296	-0.22715288290038982	0.8216766478749374	0.9168053056841258
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NAMPT	detection_fraction	18	18	0.3646822887701473	0.3789752227786265	-0.014292934008479197	-0.09116114340878187	-0.27969896273148986	0.7814036280969402	0.8954311942382126
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NFKBIA	mean_z_vs_controls	18	18	-0.13560135279661295	-0.08559114390919385	-0.0500102088874191	-0.15207896656834033	-0.4666059201528624	0.6438230574342902	0.823270243272619
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NFKBIA	detection_fraction	18	18	0.49336786771330704	0.5173097602871777	-0.023941892573870638	-0.14599654100947537	-0.44794393264270854	0.6570685841632987	0.8292524459469693
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NLRC5	mean_z_vs_controls	18	18	-0.010909575116790835	0.0053449326889879484	-0.016254507805778785	-0.2051090205933667	-0.6293117677296479	0.5333905809704734	0.7583231521072034
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	NLRC5	detection_fraction	18	18	0.03604608617335949	0.03919044811376531	-0.003144361940405821	-0.21176975866245987	-0.649748123168911	0.5202460835002474	0.7515970506549849
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	OSM	mean_z_vs_controls	18	18	-0.06830267927333739	-0.033492383748161186	-0.0348102955251762	-0.4413442243479609	-1.3541243247039707	0.18652115225799723	0.5377186371401722
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	OSM	detection_fraction	18	18	0.008230406232165097	0.012828382041164578	-0.004597975808999481	-0.41722166689895435	-1.2801119325308825	0.21116181972183584	0.5548997911703838
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PFKFB3	mean_z_vs_controls	18	18	-0.02049712263897726	-0.016198736554331798	-0.004298386084645462	-0.04343721532628481	-0.1332732742965557	0.8947901855953271	0.9528547733461054
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PFKFB3	detection_fraction	18	18	0.028937524093975413	0.030515458046990976	-0.0015779339530155624	-0.08048930263398926	-0.24695581489973975	0.8065392355041445	0.9060306351658042
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PLIN2	mean_z_vs_controls	18	18	0.08233675470667455	-0.0206988261486252	0.10303558085529975	0.5369410188339598	1.6474326714223768	0.11193620491719794	0.4362298680148599
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	PLIN2	detection_fraction	18	18	0.05668913526763237	0.03683704814626849	0.01985208712136388	0.4888403846957971	1.4998511803166503	0.14574636541231986	0.48205516208725946
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	mean_z_vs_controls	18	18	-0.010498276723087624	-0.006626545031622515	-0.003871731691465109	-0.08806759098264282	-0.27020738142401773	0.7888010529759445	0.8986982737495077
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	RFX5	detection_fraction	18	18	0.006711694915900109	0.006981081731537809	-0.00026938681563769967	-0.06373390979968566	-0.1955472232490355	0.8461783045935976	0.9281133075233975
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SLC2A1	mean_z_vs_controls	18	18	0.006893388820853618	-0.001979020791741504	0.008872409612595122	0.154943891852919	0.4753960318214561	0.6375503699695083	0.8185200336619565
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SLC2A1	detection_fraction	18	18	0.0028297902949472337	0.002499531904757691	0.00033025839018954294	0.1148506151516484	0.3523825692152849	0.7267266237104287	0.8748329096586961
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SPP1	mean_z_vs_controls	18	18	0.005725671061887298	-0.00231388222345059	0.008039553285337888	0.14875655313586159	0.456412151666848	0.6513193598862596	0.827893525972604
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	SPP1	detection_fraction	18	18	0.00016138853828304565	0.00012727504136438844	3.411349691865721e-05	0.06266982548895841	0.19228241911384966	0.8486658465869265	0.9291124805329244
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	STAT1	mean_z_vs_controls	18	18	-0.02384503284488418	0.0018794895931783216	-0.0257245224380625	-0.10834261681979925	-0.3324148470607477	0.741974810801758	0.8835713155663963
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	STAT1	detection_fraction	18	18	0.06181045290377561	0.07048060647282045	-0.008670153569044839	-0.13042088394893903	-0.4001549848433356	0.692103300904178	0.8485557712235132
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TAP1	mean_z_vs_controls	18	18	-0.041974472594241696	-0.0026466222044374418	-0.039327850389804256	-0.33732537031300014	-1.034975568005796	0.3102319571845124	0.6423033562007203
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TAP1	detection_fraction	18	18	0.021775988297794317	0.029675834340297753	-0.007899846042503437	-0.34121307685661345	-1.0469037585373369	0.305541800975508	0.63696010626816
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TAP2	mean_z_vs_controls	18	18	-0.018820127413785068	-0.015536016099635445	-0.0032841113141496223	-0.05063655653541515	-0.15536216209729647	0.8777157090674932	0.9433048762438214
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TAP2	detection_fraction	18	18	0.01103216858692346	0.011727095812233378	-0.000694927225309918	-0.08254762065602511	-0.2532711088309862	0.8020840090041603	0.9053027787529803
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TNF	mean_z_vs_controls	18	18	-0.05887138403162638	-0.018764438400275283	-0.0401069456313511	-0.3593351959186766	-1.1025057147504849	0.27804768322921586	0.609649504135893
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TNF	detection_fraction	18	18	0.030302864347759598	0.038608119912430114	-0.008305255564670516	-0.36536850513048363	-1.1210170043776202	0.27015268150608046	0.6072696506124344
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TREM1	mean_z_vs_controls	18	18	-0.04282197683261018	-0.04396333679301961	0.0011413599604094271	0.006661237487856295	0.020437887746831817	0.9838178722376668	1.0
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TREM1	detection_fraction	18	18	0.056292804652619086	0.057247440035582416	-0.00095463538296333	-0.019993785377446557	-0.061344568771711024	0.9514594797928249	0.9831424565775864
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TREM2	mean_z_vs_controls	18	18	-0.008839180052045894	0.02389596621130348	-0.03273514626334938	-0.325925925925926	-1.0000000000000002	0.33133276203867895	0.6538120058436172
ra_blood_myeloid	rheumatoid arthritis	blood myeloid/APC	TREM2	detection_fraction	18	18	0.0	0.00028935185185185184	-0.00028935185185185184	-0.3259259259259259	-1.0	0.3313327620386791	0.6538120058436172
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	ACSL1	mean_z_vs_controls	9	13	-0.033594314960557134	0.08187236692399415	-0.11546668188455128	-0.3581366686143464	-0.9957197048507292	0.33423732094425396	0.6538120058436172
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	ACSL1	detection_fraction	9	13	0.06187428260525015	0.10545271803779631	-0.04357843543254616	-0.48379422488051577	-1.3417643833155417	0.1981938722551928	0.5506749491637378
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	APOE	mean_z_vs_controls	9	13	-0.06120609085565995	-0.009471396439807326	-0.05173469441585263	-0.18557241152399095	-0.4525383740769536	0.6561846914542716	0.8292524459469693
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	APOE	detection_fraction	9	13	0.3644037825035702	0.41517182894963855	-0.05076804644606836	-0.3611158027108831	-0.8904221646854483	0.3844259200035905	0.6774211838891293
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	B2M	mean_z_vs_controls	9	13	0.15486474709260994	-0.0922983093018567	0.24716305639446665	1.3747350078373106	3.1097557587731446	0.007813174358997867	0.21154644539841638
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	B2M	detection_fraction	9	13	0.9992229992229993	0.9785681186283597	0.020654880594639602	0.38987063887206214	1.1312783244402393	0.27996200883178457	0.609649504135893
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QA	mean_z_vs_controls	9	13	0.15600227635488878	0.12474962216250117	0.03125265419238761	0.11686142630431459	0.2818620157960132	0.7813126699664489	0.8954311942382126
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QA	detection_fraction	9	13	0.7473485862703333	0.7759249494317824	-0.02857636316144907	-0.18629836958116064	-0.4798616091057419	0.6365324137010575	0.8180336240334876
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QB	mean_z_vs_controls	9	13	0.15551930231033465	0.13760244180329465	0.01791686050704	0.0674074708841309	0.16969574159835601	0.8669800563305327	0.9387848745970312
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QB	detection_fraction	9	13	0.7167608739568097	0.7437664983915371	-0.027005624434727427	-0.17585713522797086	-0.464620085297839	0.6473578515566913	0.8269641217490667
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QC	mean_z_vs_controls	9	13	0.16173333922381905	0.23700502518755318	-0.07527168596373413	-0.21657304634486135	-0.5443607085238097	0.5923163158006152	0.8039924541090004
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	C1QC	detection_fraction	9	13	0.6813028993496084	0.7414154870495258	-0.06011258769991734	-0.32146219817905414	-0.8423901056405657	0.4096594792920814	0.6903770570085578
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CCL2	mean_z_vs_controls	9	13	0.04291085972993583	0.007440318914711026	0.035470540815224806	0.12458988361724657	0.29709913303967467	0.769981706112096	0.8909259431450516
sjogren_gland_apc	Sjogren syndrome	salivary gland APC	CCL2	detection_fraction	9	13	0.26093326600605943	0.2755249621732855	-0.014591696167226054	-0.10950202871291942	-0.27786438500485555	0.7839858812615017	0.8975866976875869
