cell_state	gene	n_patient_units	n_remission	n_non_remission	mean_delta_remission	mean_delta_non_remission	raw_delta_remission_minus_non	raw_t	raw_p	raw_fdr	mean_delta	paired_p	paired_fdr	n	remission_adjusted_delta	remission_adjusted_p	formula	remission_adjusted_fdr	approved_name	wave62_score	wave62_call	manual_blocker	prior_context_blocker	max_l2g_score	best_l2g_disease	strong_l2g_disease_count	strong_l2g_diseases	ms_max_l2g_score	strong_qtl_coloc_disease_count	strong_qtl_coloc_diseases	myeloid_qtl_coloc_disease_count	max_qtl_h4	ms_max_relevant_qtl_h4	gwas_catalog_trait_count	chembl_target_id	druggable_activity_count	wave55_score	wave55_genetic_diseases_ge_0_25	has_cross_autoimmune_genetics	has_any_druggability_flag	manual_or_prior_blocked	wave68_posthoc_blocker	perturbation_strength	integrated_score	wave68_call	wave68_call_priority
Mono_macro	SPOCK2	29	13	16	0.11296477009251277	0.16732894726796044	-0.05436417717544767	-0.11036201978675042	0.9130179197301274	1.0	0.11798725638106633	0.6183456611184259	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24828938079303348	0.24828938079303348	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AL731661.1	29	13	16	-0.02478456205979671	-0.06273579918867357	0.037951237128876866	0.13513199707738188	0.8936892331925801	1.0	-0.07233384095199658	0.6318957041635597	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2481680713423376	0.2481680713423376	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AP000365.1	29	13	16	0.0	-0.009518481450433759	0.009518481450433759			1.0	-0.017733919985872128	0.5647273016868731	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24816121583078693	0.24816121583078693	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	PDZRN4	29	13	16	0.0	-0.009518481450433759	0.009518481450433759			1.0	-0.017733919985872128	0.5647273016868731	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24816121583078693	0.24816121583078693	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	CDK6	29	13	16	-0.06893724291656488	0.1942986975375268	-0.26323594045409165	-0.35715640398651916	0.725211944167511	1.0	0.07995250837723794	0.7787386179821069	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24814333965152466	0.24814333965152466	DESCRIPTIVE_GENE_SIGNAL	2
DC	TMEM126B	29	13	16	0.13363875175348439	-0.019504750558990133	0.15314350231247453	0.559013316337848	0.5807650861788812	1.0	-0.006081215092924198	0.9725143838045668	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24810346657735968	0.24810346657735968	DESCRIPTIVE_GENE_SIGNAL	2
DC	OARD1	29	13	16	0.0445755633954728	-0.025836424574910866	0.07041198797038367	0.1788855817796206	0.8593922051989529	1.0	-0.08829695424558824	0.6573993750162033	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24797930287682177	0.24797930287682177	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC093690.1	29	13	16	0.0	-0.002765086116528169	0.002765086116528169			1.0	0.015218002575393862	0.564976354215542	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24796972819579144	0.24796972819579144	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC090114.2	29	13	16	0.23897257852948753	0.0982844974477664	0.14068808108172112	0.25865051172015235	0.7983037112079543	1.0	0.09589750162532315	0.707737136537223	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24795986714904344	0.24795986714904344	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AL096677.1	29	13	16	0.0	0.008143153455276882	-0.008143153455276882			1.0	0.015212326342709402	0.5650423388070426	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2479190091339054	0.2479190091339054	DESCRIPTIVE_GENE_SIGNAL	2
DC	CCNJ	29	13	16	-0.17780479259500234	0.11376334595417893	-0.2915681385491813	-0.45971823476795465	0.6499119211232439	1.0	-0.051539103933252776	0.869666474796088	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24779276827312496	0.24779276827312496	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ZNF781	29	13	16	0.004398033082507371	-0.042930077280922754	0.047328110363430126	0.15366876127587684	0.8790585559886401	1.0	-0.07290718262048754	0.6430294610296369	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24775132365888597	0.24775132365888597	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	RNF4	29	13	16	0.027795385708631153	0.06870810477268591	-0.040912719064054755	-0.1455249468615374	0.8854058145038448	1.0	0.08263935978341462	0.6384905050320264	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24770318704366834	0.24770318704366834	DESCRIPTIVE_GENE_SIGNAL	2
DC	SLC19A1	29	13	16	-0.09402844855869198	0.2503818628897734	-0.34441031144846534	-0.5542207861487954	0.584316261129255	1.0	-0.011336209862815604	0.9676155930723513	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24764916901964293	0.24764916901964293	DESCRIPTIVE_GENE_SIGNAL	2
DC	GGTLC1	29	13	16	0.0	0.0	0.0			1.0	0.0		1.0						gamma-glutamyltransferase light chain 1	0.4951480329036712	NO_GO_WAVE62_TARGET_RESOLUTION			0.4951480329036712	Sjogren	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	2.0	Sjogren	False	False	False		-0.0	0.2475740164518356	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	GGTLC1	29	13	16	0.0	0.0	0.0			1.0	0.0		1.0						gamma-glutamyltransferase light chain 1	0.4951480329036712	NO_GO_WAVE62_TARGET_RESOLUTION			0.4951480329036712	Sjogren	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	2.0	Sjogren	False	False	False		-0.0	0.2475740164518356	DESCRIPTIVE_GENE_SIGNAL	2
DC	SEMA6D	29	13	16	-0.07617968245210884	-0.11035639612473654	0.0341767136726277	0.14783044144505336	0.8836805184156408	1.0	-0.07289208240348502	0.6399439710341177	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24756276744271868	0.24756276744271868	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC005332.5	29	13	16	-0.11891456005943404	-0.15455347812119785	0.03563891806176381	0.08616552948848823	0.9319865159989649	1.0	-0.10474564269402373	0.606960590969215	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2474298770740102	0.2474298770740102	DESCRIPTIVE_GENE_SIGNAL	2
DC	TNFAIP1	29	13	16	-0.08651396840367928	0.11153872205124588	-0.19805269045492516	-0.4185432932814145	0.6795826325429355	1.0	-0.04873011346495591	0.8324216246950937	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24741437470637595	0.24741437470637595	DESCRIPTIVE_GENE_SIGNAL	2
DC	RPL34	29	13	16	0.07388353057608552	-0.013866763965943975	0.08775029454202948	0.48271527743195863	0.6347615382949234	1.0	-0.009407901198712012	0.8912340282649677	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24739763607893622	0.24739763607893622	DESCRIPTIVE_GENE_SIGNAL	2
DC	RPRD1B	29	13	16	0.08058181201294132	0.2913921087256366	-0.21081029671269527	-0.29306212848771107	0.7727106496897823	1.0	0.10283800703160209	0.7321803651332434	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24736502392457216	0.24736502392457216	DESCRIPTIVE_GENE_SIGNAL	2
DC	AL109811.3	29	13	16	0.0	0.16241774698700936	-0.16241774698700936			1.0	0.060932177793525395	0.5657700274147075	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24736006372454103	0.24736006372454103	DESCRIPTIVE_GENE_SIGNAL	2
DC	CAB39	29	13	16	0.10036699662869017	0.09916043813195735	0.001206558496732818	0.005197202101793525	0.9958928001679884	1.0	0.06816951689068267	0.5682118689123922	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24727710625712704	0.24727710625712704	DESCRIPTIVE_GENE_SIGNAL	2
DC	UHRF1	29	13	16	0.004757853387540449	0.16835133955868606	-0.1635934861711456	-0.2414379731381472	0.8110923282165476	1.0	0.12272552066615182	0.6976883066142632	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24726826220584422	0.24726826220584422	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	STKLD1	29	13	16	0.048520900630869786	0.18488305692397491	-0.13636215629310514	-0.417405992580333	0.6801896285225572	1.0	0.03250249237749284	0.8320324063135726	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2472297527543284	0.2472297527543284	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ZBED3	29	13	16	-0.2396289928320757	-0.031313804706145074	-0.20831518812593064	-0.3961125922118142	0.6955151973907627	1.0	-0.07213919247187679	0.8137386890186554	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24720841107657343	0.24720841107657343	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC122685.1	29	13	16	0.019293090117779927	0.04104193633924969	-0.021748846221469765	-0.13056836479448752	0.8973981817294822	1.0	0.03987893019273952	0.630922536389304	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24703877418203604	0.24703877418203604	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AK7	29	13	16	0.0	0.0	0.0			1.0	0.0		1.0						adenylate kinase 7	0.4938395917415619	NO_GO_WAVE62_TARGET_RESOLUTION			0.4938395917415619	Celiac	0.0		0.0	0.0		0.0	0.0	0.0	0.0		0.0	4.0	Celiac	False	False	False		-0.0	0.24691979587078094	DESCRIPTIVE_GENE_SIGNAL	2
DC	EDC4	29	13	16	-0.1365913963130239	0.040799173837740524	-0.17739057015076443	-0.45566699341640776	0.6531977053506568	1.0	-0.034022063896332895	0.8670622261832291	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24690508311573234	0.24690508311573234	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC005332.1	29	13	16	-0.27519283647653503	-0.04947618971515588	-0.22571664676137915	-0.2638789427792328	0.7939097096871293	1.0	-0.1350544706126964	0.713480684040394	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2468466664898917	0.2468466664898917	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	RIMKLB	29	13	16	0.09749232104982666	0.24426838162147946	-0.1467760605716528	-0.26544998206141646	0.7928820333398247	1.0	0.09761584529545046	0.7144697137837261	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2468075992562765	0.2468075992562765	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	FBXL6	29	13	16	-0.1377057592423333	-0.12173208194448187	-0.01597367729785143	-0.030583347285337934	0.9758711688718518	1.0	-0.12805770848681478	0.5805051928204167	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2468014035939903	0.2468014035939903	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC093484.2	29	13	16	0.13997252812623853	0.07310901385631745	0.06686351426992108	0.11577203021118004	0.9089300713073571	1.0	0.1300382321275012	0.6232676959289886	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24679491009584403	0.24679491009584403	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ABHD8	29	13	16	-0.1845981573284792	0.05331395316966561	-0.2379121104981448	-0.343513997015595	0.7342161350780141	1.0	0.08921486531037924	0.7715880293662887	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2467905944472491	0.2467905944472491	DESCRIPTIVE_GENE_SIGNAL	2
DC	GRK7	29	13	16	0.0	-0.01189243363438336	0.01189243363438336			1.0	-0.017237656066179347	0.5665486769299785	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24676277033033261	0.24676277033033261	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	PPP5D1	29	13	16	-0.1446726606236789	-0.2142437472711012	0.06957108664742231	0.14688684652061462	0.8843133321364389	1.0	-0.11507036318671153	0.6406998007441658	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24673923847209206	0.24673923847209206	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	KCTD7	29	13	16	0.04702588771247685	0.26382161937992216	-0.2167957316674453	-0.34811554131918876	0.7322895080866558	1.0	0.09126706964598681	0.7738045309927091	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2466859198008265	0.2466859198008265	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MAFK	29	13	16	-0.03810709081679659	0.17016799331664617	-0.20827508413344276	-0.5234067979383978	0.6068033404941208	1.0	0.016940637482556423	0.9338316852046317	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24668343146372612	0.24668343146372612	DESCRIPTIVE_GENE_SIGNAL	2
DC	PRSS22	29	13	16	0.05458569811143156	-0.058567154678350435	0.11315285278978199	0.4426079845302725	0.6619966368619906	1.0	0.021538510309060847	0.8560907129401029	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24662443114438834	0.24662443114438834	DESCRIPTIVE_GENE_SIGNAL	2
DC	MFSD6L	29	13	16	0.0821629291052861	-0.07163194283308524	0.15379487193837132	0.42617984477800824	0.6758228758283582	1.0	0.028330274871007203	0.8385934583732236	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24661564166855937	0.24661564166855937	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC096577.1	29	13	16	-0.01308823451067152	-0.09096116201526658	0.07787292750459505	0.2591863212802462	0.7976261673079309	1.0	-0.04446634565350924	0.7105645181702502	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24659708946108172	0.24659708946108172	DESCRIPTIVE_GENE_SIGNAL	2
DC	IER2	29	13	16	0.008773399744046194	-0.1035017764236632	0.1122751761677094	0.3662880292268943	0.7170696404744681	1.0	-0.0334949972401807	0.7904145399145754	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24658374377735798	0.24658374377735798	DESCRIPTIVE_GENE_SIGNAL	2
DC	METRN	29	13	16	0.07771868260246986	0.04564585323399685	0.03207282936847301	0.06919485131939246	0.9455880201118745	1.0	-0.10208271697818858	0.5994110197358137	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24657331574067226	0.24657331574067226	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MRPS27	29	13	16	-0.11737921047010777	-0.020525387352733182	-0.09685382311737459	-0.1855445057860587	0.8544253738873862	1.0	-0.09831889520540185	0.6634856986089247	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24649429676007545	0.24649429676007545	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC006004.1	29	13	16	0.0732735750138729	-0.022965974518953436	0.09623954953282633	0.5764930899231429	0.5736252478040149	1.0	-0.0009164571015107091	0.9884036175928291	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24643741541721972	0.24643741541721972	DESCRIPTIVE_GENE_SIGNAL	2
DC	RASL11A	29	13	16	-0.22946017549341505	-0.11408393715894209	-0.11537623833447296	-0.19869706182337502	0.844328838943622	1.0	-0.12256433551826436	0.6715460762518334	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24641256076085272	0.24641256076085272	DESCRIPTIVE_GENE_SIGNAL	2
DC	AKAP13	29	13	16	-0.06332110957691728	0.03003390387539938	-0.09335501345231666	-0.5235139720271835	0.6050403079613589	1.0	-0.006568623897943556	0.9371638550669847	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24640016136481976	0.24640016136481976	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ZDHHC17	29	13	16	-0.06962569024020814	0.0865050011794305	-0.15613069141963865	-0.37751219914837125	0.7088410994079704	1.0	0.05258189799584309	0.8001165827638936	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24629783806144578	0.24629783806144578	DESCRIPTIVE_GENE_SIGNAL	2
DC	SUFU	29	13	16	-0.4161576190077009	-0.31579090816089506	-0.10036671084680582	-0.15002060399858586	0.881876149210865	1.0	-0.14954410407410482	0.6431596359149061	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24627362226500366	0.24627362226500366	DESCRIPTIVE_GENE_SIGNAL	2
DC	AL365205.1	29	13	16	-0.3446779062383361	-0.21269255745212406	-0.13198534878621204	-0.2247214120707748	0.8238935139437067	1.0	-0.11445898314262402	0.6884446754993475	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2462598706830157	0.2462598706830157	DESCRIPTIVE_GENE_SIGNAL	2
DC	AC004223.2	29	13	16	-0.15844164899196445	0.0	-0.15844164899196445			1.0	-0.04790096364873344	0.5672174979468271	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.246250380179474	0.246250380179474	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	AC010999.2	29	13	16	0.1099018894910123	0.09470312002112807	0.01519876946988423	0.05957414021437474	0.9531304916691037	1.0	0.056824545929175845	0.5954337005661278	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24601422532532247	0.24601422532532247	DESCRIPTIVE_GENE_SIGNAL	2
DC	EXOSC4	29	13	16	-0.14262630219662004	0.0512221361446548	-0.19384843834127485	-0.487997182360386	0.6294946506377451	1.0	-0.03010894301453573	0.901646148948202	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24597182401928583	0.24597182401928583	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	ACBD3	29	13	16	-0.04125860367159543	-0.005298209034460544	-0.035960394637134886	-0.20691678227140306	0.837689548954882	1.0	-0.04243318077825955	0.6775802958722282	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24595613463418425	0.24595613463418425	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	CYTH2	29	13	16	-0.04434993430768483	-0.052078502353955614	0.007728568046270784	0.03527646272848991	0.9721191207952988	1.0	-0.0832318102062583	0.5839585333386453	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24589850543495456	0.24589850543495456	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	SMIM2-AS1	29	13	16	-0.1021051427335266	0.0006966891447027918	-0.10280183187822939	-0.5580255382044441	0.5814770176367379	1.0	0.0028563062035429766	0.976317154065406	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24587652569138663	0.24587652569138663	DESCRIPTIVE_GENE_SIGNAL	2
DC	C5AR2	29	13	16	0.126475508882625	0.04098126417417437	0.08549424470845061	0.10711768470427814	0.9155832941210291	1.0	0.19642259433138343	0.6203782607234566	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24564556925776168	0.24564556925776168	DESCRIPTIVE_GENE_SIGNAL	2
DC	PNPLA3	29	13	16	-0.03475147348868497	-0.023983699420507112	-0.01076777406817786	-0.043797579079788394	0.9655566792623835	1.0	-0.05121322613719196	0.5884718423948968	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24549654030627513	0.24549654030627513	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	MIB1	29	13	16	0.0501887289239834	-0.04200826816896931	0.0921969970929527	0.2614621554984281	0.7963221824535555	1.0	-0.0709010363519337	0.7136874324539864	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2454031371456563	0.2454031371456563	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	TYMS	29	13	16	-0.12147889427271132	0.10590528771855441	-0.22738418199126573	-0.5255528078799923	0.6035868748354138	1.0	0.018530407746319314	0.9415963967666319	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24539542473648251	0.24539542473648251	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	PILRB	29	13	16	0.04077571543873072	-0.20795577717552421	0.24873149261425492	0.46717261318432174	0.6443939015218609	1.0	-0.03659637549602708	0.8820127958007862	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24537369264724498	0.24537369264724498	DESCRIPTIVE_GENE_SIGNAL	2
DC	BCDIN3D-AS1	29	13	16	-0.0610827172511133	-0.08602039901696337	0.024937681765850074	0.14987981095700328	0.8830064745197738	1.0	-0.035222410189222404	0.6436966259221275	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24535487932344877	0.24535487932344877	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	THAP9-AS1	29	13	16	-0.15566715618888471	-0.21553457609434418	0.05986741990545946	0.1428859109351527	0.8874416148913482	1.0	-0.08771331912118348	0.6405330097321993	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24531869379489774	0.24531869379489774	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	RGS20	29	13	16	0.0	0.1230076287448072	-0.1230076287448072			1.0	0.03807876450147964	0.5684816465254612	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24528355198131893	0.24528355198131893	DESCRIPTIVE_GENE_SIGNAL	2
DC	ADORA2A	29	13	16	-0.011980524584521599	-0.12196918768584653	0.10998866310132492	0.4286174066598495	0.6719000522514581	1.0	-0.029234211502914807	0.846220739964567	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24521165991799848	0.24521165991799848	DESCRIPTIVE_GENE_SIGNAL	2
DC	AARS	29	13	16	-0.29474395502667616	0.04163596137265316	-0.3363799163993293	-0.5706843765290787	0.5730584814279369	1.0	0.0030045339956438393	0.9921968760062243	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24520320010626495	0.24520320010626495	DESCRIPTIVE_GENE_SIGNAL	2
DC	CNGA1	29	13	16	-0.08091027467637812	0.012297996109049844	-0.09320827078542797	-0.29159235748737306	0.7728269904864253	1.0	-0.057409570602871586	0.735724036178257	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.245202774153096	0.245202774153096	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	TM9SF4	29	13	16	-0.13909239467452592	0.0568162403040153	-0.19590863497854122	-0.5287645988695732	0.6022744354945128	1.0	-0.013389637437445796	0.944098386434227	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24518831538732838	0.24518831538732838	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	CDK8	29	13	16	-0.18398015896554465	-0.0014527603668418043	-0.18252739859870284	-0.3645843804737329	0.718495995531968	1.0	-0.0671696925170925	0.7914313866961813	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.24516237843875557	0.24516237843875557	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	TET2	29	13	16	0.011223494732989584	0.07272816703044294	-0.06150467229745335	-0.24428850233657828	0.8089791024808128	1.0	0.041780275754686395	0.7029797774785524	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2451198650117416	0.2451198650117416	DESCRIPTIVE_GENE_SIGNAL	2
Mono_macro	PAIP1	29	13	16	0.148038615209696	0.037350538341337086	0.11068807686835891	0.44583184024685507	0.659273467893711	1.0	0.019803111665320478	0.862723076799843	1.0							0.0						0.0			0.0		0.0					0.0	0.0		False	False	False		0.2450629868066905	0.2450629868066905	DESCRIPTIVE_GENE_SIGNAL	2
