analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	gene	n_cells	mean_log_norm	detection_fraction
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_6	ulcerative colitis	case	GSK3A	181	0.06985122872738743	0.08839779005524862
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_6	ulcerative colitis	case	MED16	181	0.0	0.0
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_6	ulcerative colitis	case	CIITA	181	0.22202263907944322	0.20994475138121546
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_6	ulcerative colitis	case	RFX5	181	0.054678935195002776	0.0718232044198895
ibd_uc_myeloid	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon myeloid	myeloid_apc	UC_6	ulcerative colitis	case	CD74	181	2.452526702373082	0.6574585635359116
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_1	Crohn disease	case	GSK3B	307	0.1690407314572237	0.11400651465798045
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_1	Crohn disease	case	GSK3A	307	0.06289761058661067	0.03257328990228013
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_1	Crohn disease	case	MED16	307	0.23558844787670433	0.14332247557003258
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_1	Crohn disease	case	CIITA	307	0.01332561340247289	0.013029315960912053
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_1	Crohn disease	case	RFX5	307	0.01178709850321341	0.02280130293159609
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_1	Crohn disease	case	CD74	307	0.5532407737826793	0.2899022801302932
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_2	Crohn disease	case	GSK3B	598	0.09730261652206032	0.07190635451505016
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_2	Crohn disease	case	GSK3A	598	0.10435496304830762	0.07525083612040134
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_2	Crohn disease	case	MED16	598	0.12959317834294296	0.09531772575250837
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_2	Crohn disease	case	CIITA	598	0.0521407519747277	0.03678929765886288
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_2	Crohn disease	case	RFX5	598	0.02596087637837023	0.01839464882943144
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_2	Crohn disease	case	CD74	598	1.2549202526592826	0.5785953177257525
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_3	Crohn disease	case	GSK3B	846	0.1351345938459046	0.1430260047281324
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_3	Crohn disease	case	GSK3A	846	0.08885824194174845	0.09574468085106383
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_3	Crohn disease	case	MED16	846	0.21394223930291306	0.20685579196217493
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_3	Crohn disease	case	CIITA	846	0.10287744288658067	0.10520094562647754
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_3	Crohn disease	case	RFX5	846	0.03197138167092369	0.03900709219858156
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_3	Crohn disease	case	CD74	846	1.827150377319239	0.7884160756501182
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_4	Crohn disease	case	GSK3B	573	0.15064886275520198	0.17975567190226877
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_4	Crohn disease	case	GSK3A	573	0.11747805428197763	0.16055846422338568
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_4	Crohn disease	case	MED16	573	0.1718968606628519	0.20593368237347295
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_4	Crohn disease	case	CIITA	573	0.04775832952503116	0.07155322862129145
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_4	Crohn disease	case	RFX5	573	0.034434654534613286	0.04712041884816754
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_4	Crohn disease	case	CD74	573	0.9846277816019107	0.5532286212914486
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_5	Crohn disease	case	GSK3B	288	0.15041989479281842	0.19791666666666666
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_5	Crohn disease	case	GSK3A	288	0.062313800445178175	0.10416666666666667
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_5	Crohn disease	case	MED16	288	0.20355742055931644	0.23958333333333334
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_5	Crohn disease	case	CIITA	288	0.0041112562902315625	0.006944444444444444
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_5	Crohn disease	case	RFX5	288	0.017116868706934112	0.03819444444444445
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_5	Crohn disease	case	CD74	288	0.5692760287788625	0.4409722222222222
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_6	Crohn disease	case	GSK3B	2089	0.13146861010445057	0.10435615126854955
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_6	Crohn disease	case	GSK3A	2089	0.08713815271380339	0.07898516036381044
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_6	Crohn disease	case	MED16	2089	0.20088179567981884	0.16036381043561512
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_6	Crohn disease	case	CIITA	2089	0.05008124034745406	0.03590234561991384
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_6	Crohn disease	case	RFX5	2089	0.028088518934511513	0.022498803255146003
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	CD_6	Crohn disease	case	CD74	2089	1.042975185372962	0.5007180469123983
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_1	normal	control	GSK3B	256	0.044317571286744586	0.03125
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_1	normal	control	GSK3A	256	0.048430805521949435	0.0390625
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_1	normal	control	MED16	256	0.0839109728179594	0.05078125
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_1	normal	control	CIITA	256	0.0	0.0
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_1	normal	control	RFX5	256	0.03259843645980415	0.01953125
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_1	normal	control	CD74	256	0.22952239566496485	0.1328125
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_2	normal	control	GSK3B	976	0.14661303693687064	0.10655737704918032
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_2	normal	control	GSK3A	976	0.11915999884462705	0.09631147540983606
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_2	normal	control	MED16	976	0.1699810605000962	0.12704918032786885
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_2	normal	control	CIITA	976	0.010032857334526295	0.007172131147540984
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_2	normal	control	RFX5	976	0.01820889091649109	0.020491803278688523
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_2	normal	control	CD74	976	0.08594584182793806	0.06864754098360656
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_3	normal	control	GSK3B	1671	0.030750269687514185	0.026929982046678635
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_3	normal	control	GSK3A	1671	0.07980310395481638	0.06822262118491922
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_3	normal	control	MED16	1671	0.09461545357044401	0.06762417713943747
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_3	normal	control	CIITA	1671	0.04547636046646716	0.036505086774386596
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_3	normal	control	RFX5	1671	0.01446123825058861	0.013165769000598444
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_3	normal	control	CD74	1671	1.0548404346493738	0.49491322561340517
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_4	normal	control	GSK3B	1439	0.05436906909183938	0.06532314107018763
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_4	normal	control	GSK3A	1439	0.1063114125624136	0.12091730368311328
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_4	normal	control	MED16	1439	0.0614436427555986	0.07157748436414177
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_4	normal	control	CIITA	1439	0.0028786783282013216	0.0020847810979847115
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_4	normal	control	RFX5	1439	0.015981853870312812	0.017373175816539264
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_4	normal	control	CD74	1439	0.12913881077214068	0.11744266851980542
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_5	normal	control	GSK3B	1302	0.04233159154449413	0.0445468509984639
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_5	normal	control	GSK3A	1302	0.08418814593732227	0.09907834101382489
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_5	normal	control	MED16	1302	0.09205651590907357	0.09062980030721966
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_5	normal	control	CIITA	1302	0.0031355096841697715	0.0015360983102918587
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_5	normal	control	RFX5	1302	0.01131061766368769	0.015360983102918587
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_5	normal	control	CD74	1302	0.07849392907287797	0.0629800307219662
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_6	normal	control	GSK3B	1069	0.060798123195649464	0.07857811038353602
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_6	normal	control	GSK3A	1069	0.13384181420314328	0.1412535079513564
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_6	normal	control	MED16	1069	0.11142458386311768	0.11225444340505145
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_6	normal	control	CIITA	1069	0.0014511441422942455	0.0009354536950420954
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_6	normal	control	RFX5	1069	0.013740272776255882	0.018709073900841908
ibd_crohn_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	Crohn disease	colon epithelial	tissue_resident	HC_6	normal	control	CD74	1069	0.12702284365815122	0.11693171188026193
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_1	normal	control	GSK3B	256	0.044317571286744586	0.03125
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_1	normal	control	GSK3A	256	0.048430805521949435	0.0390625
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_1	normal	control	MED16	256	0.0839109728179594	0.05078125
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_1	normal	control	CIITA	256	0.0	0.0
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_1	normal	control	RFX5	256	0.03259843645980415	0.01953125
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_1	normal	control	CD74	256	0.22952239566496485	0.1328125
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_2	normal	control	GSK3B	976	0.14661303693687064	0.10655737704918032
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_2	normal	control	GSK3A	976	0.11915999884462705	0.09631147540983606
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_2	normal	control	MED16	976	0.1699810605000962	0.12704918032786885
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_2	normal	control	CIITA	976	0.010032857334526295	0.007172131147540984
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_2	normal	control	RFX5	976	0.01820889091649109	0.020491803278688523
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_2	normal	control	CD74	976	0.08594584182793806	0.06864754098360656
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	GSK3B	1671	0.030750269687514185	0.026929982046678635
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	GSK3A	1671	0.07980310395481638	0.06822262118491922
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	MED16	1671	0.09461545357044401	0.06762417713943747
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	CIITA	1671	0.04547636046646716	0.036505086774386596
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	RFX5	1671	0.01446123825058861	0.013165769000598444
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_3	normal	control	CD74	1671	1.0548404346493738	0.49491322561340517
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	GSK3B	1439	0.05436906909183938	0.06532314107018763
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	GSK3A	1439	0.1063114125624136	0.12091730368311328
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	MED16	1439	0.0614436427555986	0.07157748436414177
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	CIITA	1439	0.0028786783282013216	0.0020847810979847115
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	RFX5	1439	0.015981853870312812	0.017373175816539264
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_4	normal	control	CD74	1439	0.12913881077214068	0.11744266851980542
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	GSK3B	1302	0.04233159154449413	0.0445468509984639
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	GSK3A	1302	0.08418814593732227	0.09907834101382489
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	MED16	1302	0.09205651590907357	0.09062980030721966
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	CIITA	1302	0.0031355096841697715	0.0015360983102918587
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	RFX5	1302	0.01131061766368769	0.015360983102918587
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_5	normal	control	CD74	1302	0.07849392907287797	0.0629800307219662
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	GSK3B	1069	0.060798123195649464	0.07857811038353602
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	GSK3A	1069	0.13384181420314328	0.1412535079513564
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	MED16	1069	0.11142458386311768	0.11225444340505145
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	CIITA	1069	0.0014511441422942455	0.0009354536950420954
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	RFX5	1069	0.013740272776255882	0.018709073900841908
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	HC_6	normal	control	CD74	1069	0.12702284365815122	0.11693171188026193
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	GSK3B	36	0.12239268327406237	0.05555555555555555
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	GSK3A	36	0.03703431449216503	0.027777777777777776
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	MED16	36	0.19831781271601037	0.1111111111111111
ibd_uc_epithelial	data/raw_v3/cell_state/ibd_human_10x.h5ad	ulcerative colitis	colon epithelial	tissue_resident	UC_1	ulcerative colitis	case	CIITA	36	0.0	0.0
