analysis	dataset_path	disease_name	compartment	role	donor_id	disease	group	n_cells	cell_types	module	mean_z_score	high_fraction
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	107	pancreatic ductal cell	slc15a4_tasl_irf5_core	-0.07158241967097435	0.16822429906542055
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	107	pancreatic ductal cell	endosomal_tlr_sensor_chaperone	-0.044146306493297455	0.102803738317757
t1d_ductal_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic ductal cell	tissue_resident	HPAP050	normal	control	107	pancreatic ductal cell	full_slc15a4_tasl_tlr_irf5_branch	-0.057864363082135925	0.18691588785046728
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	3843	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.07025677851706923	0.10720791048659901
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	3843	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.00233134454625733	0.06895654436638043
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	3843	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.03629406153166327	0.1647150663544106
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	1484	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.03535816553121086	0.20485175202156333
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	1484	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.07081370256792496	0.016846361185983826
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	1484	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.017727768518357036	0.215633423180593
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	80	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.08416567930043932	0.1125
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	80	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.0715491678503443	0.0375
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP022	normal	control	80	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.00630825572504749	0.125
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	92	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.03436100490537072	0.06521739130434782
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	92	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.027636460416695777	0.05434782608695652
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP023	type 1 diabetes mellitus	case	92	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.030998732661033236	0.08695652173913043
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	1187	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.0011909285532539047	0.15164279696714406
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	1187	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.0014772116392620749	0.08593091828138164
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP024	normal	control	1187	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.0013340700962579761	0.21735467565290648
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	185	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.045000823463750006	0.05945945945945946
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	185	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.049965380702247125	0.02702702702702703
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP026	normal	control	185	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.047483102082998545	0.08108108108108109
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	2924	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.0417452498999372	0.09644322845417237
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	2924	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.037516854333794133	0.038303693570451436
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	2924	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.03963105211686564	0.12893296853625172
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	362	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.036135510290631855	0.13535911602209943
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	362	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.04325585306166471	0.08011049723756906
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP029	normal	control	362	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.0035601713855164443	0.19613259668508287
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	1124	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.011248799396672848	0.12455516014234876
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	1124	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.02681029836451926	0.059608540925266906
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	1124	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.01902954888059604	0.17437722419928825
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	168	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.007055216073513755	0.16666666666666666
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	168	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.02407114917108088	0.05357142857142857
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP034	normal	control	168	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.015563182622297302	0.21428571428571427
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	401	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.09520050864170955	0.06234413965087282
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	401	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.007678401310655192	0.04239401496259352
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP035	normal	control	401	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.04376105366552716	0.09725685785536159
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	621	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.061761893115993456	0.09178743961352658
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	621	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.03953402820678213	0.04669887278582931
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP036	normal	control	621	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.050647960661387784	0.13365539452495975
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	2270	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.005847772007694245	0.13083700440528634
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	2270	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.05879810343685968	0.03171806167400881
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP037	normal	control	2270	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.032322937722276936	0.15330396475770924
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	87	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.007000637766729523	0.20689655172413793
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	87	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.10003923764125193	0.25287356321839083
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP038	normal	control	87	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.04651929993726121	0.3103448275862069
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	2053	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.03792824686543697	0.11105698977106673
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	2053	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.04211846216050029	0.1100828056502679
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP039	normal	control	2053	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.0020951076475316716	0.20311738918655625
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	477	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.051277000302958384	0.22641509433962265
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	477	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.04639137765279098	0.13417190775681342
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP040	normal	control	477	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.048834188977874685	0.33752620545073375
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	1505	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.026874082251728205	0.16345514950166112
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	1505	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.022215493870999126	0.10166112956810631
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP042	normal	control	1505	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.02454478806136368	0.24385382059800664
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	849	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.005287067395950891	0.12014134275618374
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	849	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.006497992815555711	0.03297997644287397
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP043	normal	control	849	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.0006054627098023907	0.143698468786808
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	1440	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.11600606762775484	0.2611111111111111
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	1440	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.026525159926803755	0.12222222222222222
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP044	normal	control	1440	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.0712656137772793	0.34652777777777777
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP045	normal	control	111	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.03920139621398897	0.15315315315315314
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP045	normal	control	111	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	0.053259094629855216	0.15315315315315314
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP045	normal	control	111	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.007028849207933143	0.26126126126126126
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP047	normal	control	1374	pancreatic acinar cell	slc15a4_tasl_irf5_core	-0.04645343970691814	0.08224163027656478
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP047	normal	control	1374	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.010203143781078504	0.040756914119359534
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP047	normal	control	1374	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-0.028328291743998302	0.1215429403202329
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP049	normal	control	56	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.08167318766016288	0.19642857142857142
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP049	normal	control	56	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.034348616932226524	0.07142857142857142
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP049	normal	control	56	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	0.023662285363968187	0.26785714285714285
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP050	normal	control	521	pancreatic acinar cell	slc15a4_tasl_irf5_core	0.02507616302292359	0.15163147792706333
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP050	normal	control	521	pancreatic acinar cell	endosomal_tlr_sensor_chaperone	-0.0252219386029504	0.05950095969289827
t1d_acinar_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic acinar cell	tissue_resident	HPAP050	normal	control	521	pancreatic acinar cell	full_slc15a4_tasl_tlr_irf5_branch	-7.288779001339662e-05	0.2053742802303263
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP019	normal	control	124	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.0798453098242519	0.18548387096774194
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP019	normal	control	124	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	0.04907090042945608	0.13709677419354838
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP019	normal	control	124	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.015387204697397901	0.22580645161290322
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	302	pancreatic stellate cell	slc15a4_tasl_irf5_core	0.043074131184473265	0.15894039735099338
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	302	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	0.03725575894345145	0.16887417218543047
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP020	type 1 diabetes mellitus	case	302	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	0.040164945063962364	0.2251655629139073
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	203	pancreatic stellate cell	slc15a4_tasl_irf5_core	0.07115605426579254	0.32019704433497537
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	203	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	-0.06866198484056607	0.019704433497536946
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP021	type 1 diabetes mellitus	case	203	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	0.0012470347126132429	0.21674876847290642
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP022	normal	control	106	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.11966672895873796	0.14150943396226415
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP022	normal	control	106	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	0.013566993156428214	0.10377358490566038
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP022	normal	control	106	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.05304986790115487	0.16037735849056603
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP024	normal	control	40	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.13753420301541705	0.125
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP024	normal	control	40	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	0.06490342246923433	0.075
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP024	normal	control	40	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.03631539027309136	0.175
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	322	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.09688456256983058	0.14596273291925466
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	322	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	-0.02681494922999857	0.043478260869565216
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP028	type 1 diabetes mellitus	case	322	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.061849755899914566	0.16770186335403728
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP029	normal	control	11	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.14759016934001262	0.09090909090909091
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP029	normal	control	11	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	-0.0002589518879816929	0.09090909090909091
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP029	normal	control	11	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.07392456061399716	0.09090909090909091
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	167	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.10939517326305126	0.1377245508982036
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	167	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	-0.011049941642444801	0.05389221556886228
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP032	type 1 diabetes mellitus	case	167	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.06022255745274802	0.16167664670658682
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP035	normal	control	36	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.19203566284958015	0.05555555555555555
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP035	normal	control	36	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	-0.08742675890066418	0.0
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP035	normal	control	36	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.13973121087512216	0.027777777777777776
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP036	normal	control	24	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.17011848058830392	0.041666666666666664
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP036	normal	control	24	pancreatic stellate cell	endosomal_tlr_sensor_chaperone	-0.024726283652761055	0.041666666666666664
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP036	normal	control	24	pancreatic stellate cell	full_slc15a4_tasl_tlr_irf5_branch	-0.09742238212053249	0.041666666666666664
t1d_stellate_cell	data/raw_v3/cell_state/t1d_hpap_islet.h5ad	type 1 diabetes mellitus	pancreatic stellate cell	tissue_resident	HPAP037	normal	control	68	pancreatic stellate cell	slc15a4_tasl_irf5_core	-0.08317164886445423	0.17647058823529413
