seed	analysis_window	n_requested	event_probability_before_censoring	effect_pattern	early_hazard_ratio_per_latent_sd	late_hazard_ratio_per_latent_sd	censoring_mechanism	dropout_target	n_simulated_cohorts	n_valid_fits	valid_fit_rate	significant_count	significant_probability	significant_probability_ci_low	significant_probability_ci_high	positive_call_probability	negative_call_probability	median_score_z	median_one_step_log_hr	median_usable_n	median_observed_events	median_assigned_dropout	median_observed_pre_event_dropout
54903	early_window_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	481	0.962	158	0.316	0.27678362811990814	0.3580221291699432	0.316	0.0	1.5682452326770453	0.4202668642997593	216.0	16.0	0.25	0.21768518518518518
54903	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	score_dependent	0.25	500	357	0.714	80	0.16	0.13047637235016407	0.19470817916369149	0.16	0.0	1.1899452491759932	0.37922094232607717	176.0	11.0	0.14285714285714285	0.13259668508287292
54903	whole_followup	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	183	0.366	54	0.108	0.08372280963705037	0.13825467328480662	0.108	0.0	1.2999013350076074	0.41794375645596943	217.0	9.0	0.24882629107981222	0.24882629107981222
54903	early_window_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	1	0.002	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	0.19742322514641242	0.06175329223442132	217.0	3.0	0.24882629107981222	0.24882629107981222
54903	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	event_risk_dependent	0.25	500	43	0.086	14	0.028	0.01675097472075645	0.04644640267494888	0.028	0.0	1.4550854557819601	0.4747672058941438	177.0	6.0	0.09523809523809523	0.09523809523809523
54903	whole_followup	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	368	0.736	37	0.074	0.054161184751011976	0.10033475332223055	0.0	0.074	-0.7933536290327851	-0.24327500729874127	216.0	12.0	0.25117381241044856	0.25117381241044856
54903	early_window_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	27	0.054	1	0.002	0.00035313639455927456	0.011240706705146758	0.0	0.002	-0.8940922524990095	-0.3359811404491028	216.0	5.0	0.25117381241044856	0.25117381241044856
54903	late_landmark_diagnostic	240	0.15	proportional	1.7	1.7	joint_score_event_risk	0.25	500	80	0.16	5	0.01	0.004278753896590496	0.023193099755730702	0.0	0.01	-0.27027979955803005	-0.09109896883676417	175.0	6.5	0.10674157303370786	0.10674157303370786
54903	whole_followup	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	233	0.466	0.42270077745690987	0.5098176776944758	0.466	0.0	1.8575536234885242	0.3620253676369405	216.0	33.0	0.0	0.0
54903	early_window_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	497	0.994	325	0.65	0.6071928710061952	0.6905198268553391	0.65	0.0	2.3829704426909784	0.5875850113544377	216.0	20.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	administrative_only	0.0	500	384	0.768	17	0.034	0.02133451980853219	0.053771365501634506	0.022	0.012	-0.03325743860273595	-0.009181410111909594	196.0	12.0	0.0	0.0
54903	whole_followup	240	0.15	early_only	2.2	1.0	independent	0.25	500	500	1.0	235	0.47	0.4266480518519465	0.5138094085757468	0.47	0.0	1.8869776972929078	0.3843165900757831	216.0	29.0	0.2475959315765141	0.22557928214447978
54903	early_window_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	500	498	0.996	314	0.628	0.5848089173303663	0.6692392515114762	0.628	0.0	2.3479804914480393	0.5934607886769531	216.0	18.0	0.2475959315765141	0.22557928214447978
54903	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	independent	0.25	500	296	0.592	22	0.044	0.02923395562860718	0.06571944287232845	0.02	0.024	0.016168858918071963	0.005165192535221577	174.0	10.0	0.14758412894326062	0.14243448858833474
54903	whole_followup	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	217	0.434	0.3912235726331776	0.47778284030774737	0.434	0.0	1.7779505786500454	0.3840685806672439	216.0	29.0	0.25	0.2119815668202765
54903	early_window_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	494	0.988	307	0.614	0.5706131270887722	0.6556485232859939	0.614	0.0	2.207508717784913	0.5897554999837734	216.0	18.0	0.25	0.2119815668202765
54903	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	score_dependent	0.25	500	282	0.564	17	0.034	0.02133451980853219	0.053771365501634506	0.01	0.024	-0.10682487923964573	-0.031950444342228046	175.0	10.0	0.13690476190476192	0.13218390804597702
54903	whole_followup	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	169	0.338	21	0.042	0.027632310108451703	0.06335158575433016	0.04	0.002	0.6940442075958383	0.22004363392913973	216.0	8.0	0.2511415525114155	0.2511415525114155
54903	early_window_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			216.0	3.0	0.2511415525114155	0.2511415525114155
54903	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	event_risk_dependent	0.25	500	21	0.042	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	0.04852597549858291	0.013713272072765908	175.0	5.0	0.0951050811386007	0.0951050811386007
54903	whole_followup	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	362	0.724	78	0.156	0.126830791403845	0.19041475483370296	0.0	0.156	-1.2895209631012015	-0.40580501653069456	216.0	11.0	0.2511415525114155	0.2511415525114155
54903	early_window_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	4	0.008	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0	-0.9955599383371141	-0.3451750079180414	216.0	4.0	0.2511415525114155	0.2511415525114155
54903	late_landmark_diagnostic	240	0.15	early_only	2.2	1.0	joint_score_event_risk	0.25	500	89	0.178	18	0.036	0.02289106098029272	0.056184326968027755	0.0	0.036	-1.2531965639608578	-0.4090913746564971	176.0	7.0	0.1016949152542373	0.1016949152542373
54903	whole_followup	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	220	0.44	0.397111794441699	0.4838031264136874	0.44	0.0	1.7877096737339646	0.35496459304116545	216.0	32.5	0.0	0.0
54903	early_window_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	447	0.894	24	0.048	0.03246520694135317	0.07042719683589006	0.03	0.018	0.030958739805030243	0.007742597416169372	216.0	14.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	administrative_only	0.0	500	498	0.996	347	0.694	0.652255219632054	0.7327865362688636	0.694	0.0	2.427799117982615	0.6322614294048463	202.0	18.0	0.0	0.0
54903	whole_followup	240	0.15	late_only	1.0	2.2	independent	0.25	500	500	1.0	171	0.342	0.3017655066658599	0.38464378491999074	0.342	0.0	1.5147274319160031	0.3139718667936866	216.0	28.0	0.24766355140186916	0.22844096542726677
54903	early_window_diagnostic	240	0.15	late_only	1.0	2.2	independent	0.25	500	435	0.87	19	0.038	0.024460118055830385	0.05858477253064388	0.018	0.02	-0.016783576175737513	-0.004301410877097625	216.0	13.0	0.24766355140186916	0.22844096542726677
54903	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	independent	0.25	500	476	0.952	270	0.54	0.4961751552930624	0.5832148974700135	0.54	0.0	2.1105864117009405	0.5869105072810971	178.0	15.0	0.14835164835164835	0.14130434782608695
54903	whole_followup	240	0.15	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	116	0.232	0.19712923845271468	0.2709574080346774	0.232	0.0	1.2549211906046178	0.28546203930102715	216.0	25.0	0.25288025889967636	0.2263297191155127
54903	early_window_diagnostic	240	0.15	late_only	1.0	2.2	score_dependent	0.25	500	427	0.854	20	0.04	0.026040797389777257	0.060973595834850805	0.018	0.022	-0.09371547966573622	-0.027929742156739403	216.0	13.0	0.25288025889967636	0.2263297191155127
54903	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	score_dependent	0.25	500	392	0.784	186	0.372	0.3307607484885237	0.4151910826696337	0.372	0.0	1.9057075354516548	0.583173196239973	178.0	13.0	0.15	0.13753306878306878
54903	whole_followup	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	215	0.43	71	0.142	0.114129360445696	0.1753296673247754	0.142	0.0	1.564012192722857	0.4918777831307888	216.0	9.0	0.25116279069767444	0.25116279069767444
54903	early_window_diagnostic	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			216.0	2.0	0.25116279069767444	0.25116279069767444
54903	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	event_risk_dependent	0.25	500	80	0.16	39	0.078	0.05758139347616159	0.10485354987338852	0.078	0.0	1.916442176299149	0.6391698618546311	178.0	7.0	0.1016949152542373	0.1016949152542373
54903	whole_followup	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	428	0.856	61	0.122	0.0961592783150937	0.15360472307383977	0.0	0.122	-0.9670811102870158	-0.2969699536582392	216.0	13.0	0.25	0.25
54903	early_window_diagnostic	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	105	0.21	36	0.072	0.0524580314181262	0.09806840401696253	0.0	0.072	-1.6472518079360638	-0.546268968591283	216.0	7.0	0.25	0.25
54903	late_landmark_diagnostic	240	0.15	late_only	1.0	2.2	joint_score_event_risk	0.25	500	65	0.13	2	0.004	0.0010976305226827934	0.014465715215177033	0.002	0.002	0.1445708027672204	0.044082955799615006	175.0	6.0	0.11730119318573695	0.11730119318573695
54903	whole_followup	240	0.15	crossing	2.0	0.5	administrative_only	0.0	500	500	1.0	37	0.074	0.054161184751011976	0.10033475332223055	0.054	0.02	0.2739737050206441	0.052952187115447684	216.0	32.0	0.0	0.0
54903	early_window_diagnostic	240	0.15	crossing	2.0	0.5	administrative_only	0.0	500	497	0.994	256	0.512	0.46826225284987066	0.5555547629790522	0.512	0.0	2.005720157963623	0.5294675113110422	216.0	17.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	administrative_only	0.0	500	463	0.926	199	0.398	0.35602997790389446	0.4415253875502624	0.0	0.398	-1.8178094510504426	-0.5120270665063185	198.0	15.0	0.0	0.0
54903	whole_followup	240	0.15	crossing	2.0	0.5	independent	0.25	500	500	1.0	44	0.088	0.06620598447492893	0.11607647206539012	0.078	0.01	0.5820004063745058	0.11891964215127775	216.0	29.0	0.25056053811659196	0.2295437639474337
54903	early_window_diagnostic	240	0.15	crossing	2.0	0.5	independent	0.25	500	490	0.98	260	0.52	0.47622345295527013	0.5634715734262677	0.52	0.0	2.033929716803125	0.5520266696127027	216.0	17.0	0.25056053811659196	0.2295437639474337
54903	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	independent	0.25	500	362	0.724	141	0.282	0.2443364332272433	0.32298777921399346	0.0	0.282	-1.6922567377867113	-0.5124863448562275	174.5	11.5	0.1490022465970662	0.14326765188834154
54903	whole_followup	240	0.15	crossing	2.0	0.5	score_dependent	0.25	500	500	1.0	51	0.102	0.07843435210316954	0.13163462290422606	0.08	0.022	0.3573323292262354	0.0755818386150444	216.0	30.0	0.25	0.21728686233403216
54903	early_window_diagnostic	240	0.15	crossing	2.0	0.5	score_dependent	0.25	500	487	0.974	233	0.466	0.42270077745690987	0.5098176776944758	0.466	0.0	1.9245640464862352	0.51749360373035	216.0	16.0	0.25	0.21728686233403216
54903	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	score_dependent	0.25	500	425	0.85	184	0.368	0.3268845483787568	0.4111282775030931	0.0	0.368	-1.6957824788161244	-0.5046902487602545	176.0	13.0	0.13714285714285715	0.13427747180697613
54903	whole_followup	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	204	0.408	23	0.046	0.030845108370816204	0.06807779276827323	0.004	0.042	-0.5562301369985256	-0.17567113832464704	216.0	9.0	0.24880382775119617	0.24880382775119617
54903	early_window_diagnostic	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			216.0	3.0	0.24880382775119617	0.24880382775119617
54903	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	event_risk_dependent	0.25	500	44	0.088	15	0.03	0.018263213197913384	0.04890366683594573	0.0	0.03	-1.5586988185208115	-0.531089611146135	176.0	6.0	0.09428104575163399	0.09428104575163399
54903	whole_followup	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	449	0.898	299	0.598	0.5544343695956807	0.640071259673855	0.0	0.598	-2.3952061198727495	-0.6910097486453293	216.0	14.0	0.25115217160454495	0.25115217160454495
54903	early_window_diagnostic	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	0	0.0	0	0.0	4.336808689942018e-19	0.007624340461552241	0.0	0.0			216.0	3.0	0.25115217160454495	0.25115217160454495
54903	late_landmark_diagnostic	240	0.15	crossing	2.0	0.5	joint_score_event_risk	0.25	500	308	0.616	215	0.43	0.38730164759035934	0.4737657600742581	0.0	0.43	-2.504071470277436	-0.7520447837046682	177.0	10.0	0.1048117692406527	0.1048117692406527
54903	whole_followup	240	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	22	0.044	0.02923395562860718	0.06571944287232845	0.024	0.02	0.001160881256683175	0.00015208174575953524	216.0	65.0	0.0	0.0
54903	early_window_diagnostic	240	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	29	0.058	0.0406837291117572	0.08205618785625499	0.028	0.03	-0.011375865672983577	-0.002128953964441163	216.0	35.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.3	null	1.0	1.0	administrative_only	0.0	500	500	1.0	21	0.042	0.027632310108451703	0.06335158575433016	0.024	0.018	0.09474865959838627	0.01891067153413307	181.0	30.0	0.0	0.0
54903	whole_followup	240	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	21	0.042	0.027632310108451703	0.06335158575433016	0.026	0.016	0.011236499097489583	0.0016042544735642879	216.0	58.0	0.25	0.20909090909090908
54903	early_window_diagnostic	240	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	23	0.046	0.030845108370816204	0.06807779276827323	0.032	0.014	-0.02834731745129665	-0.005232863571142405	216.0	34.0	0.25	0.20909090909090908
54903	late_landmark_diagnostic	240	0.3	null	1.0	1.0	independent	0.25	500	500	1.0	27	0.054	0.03737435018105752	0.07742656151064709	0.024	0.03	0.05553397619870079	0.012948578375809164	159.0	24.0	0.15072019923268493	0.1375
54903	whole_followup	240	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	29	0.058	0.0406837291117572	0.08205618785625499	0.032	0.026	-0.06388917039307518	-0.009372631384432086	216.0	57.0	0.2488150594155042	0.2045983086680761
54903	early_window_diagnostic	240	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	24	0.048	0.03246520694135317	0.07042719683589006	0.026	0.022	-0.05543314660195678	-0.011045238436871718	216.0	33.0	0.2488150594155042	0.2045983086680761
54903	late_landmark_diagnostic	240	0.3	null	1.0	1.0	score_dependent	0.25	500	500	1.0	29	0.058	0.0406837291117572	0.08205618785625499	0.018	0.04	0.007149575568851766	0.0018274882235441807	159.0	23.0	0.14534883720930233	0.13200995807127883
54903	whole_followup	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	500	1.0	26	0.052	0.035730265115705276	0.07510114393784553	0.028	0.024	-0.04101895744328058	-0.00904568441850865	216.0	28.0	0.25	0.25
54903	early_window_diagnostic	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	285	0.57	14	0.028	0.01675097472075645	0.04644640267494888	0.012	0.016	-0.03855951716272629	-0.012446532767371047	216.0	10.0	0.25	0.25
54903	late_landmark_diagnostic	240	0.3	null	1.0	1.0	event_risk_dependent	0.25	500	490	0.98	29	0.058	0.0406837291117572	0.08205618785625499	0.032	0.026	0.03254023161533708	0.008963968274787822	162.0	18.0	0.06949220750713397	0.06949220750713397
54903	whole_followup	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	500	1.0	316	0.632	0.588871722496907	0.6731154516212433	0.0	0.632	-2.2975382201003205	-0.4240799485752134	216.0	36.0	0.2488479262672811	0.2488479262672811
54903	early_window_diagnostic	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	488	0.976	264	0.528	0.48419577166421596	0.5713772652699372	0.0	0.528	-2.060753550547177	-0.53229172102467	216.0	18.0	0.2488479262672811	0.2488479262672811
54903	late_landmark_diagnostic	240	0.3	null	1.0	1.0	joint_score_event_risk	0.25	500	495	0.99	114	0.228	0.19338176911500068	0.26676587209608377	0.0	0.228	-1.256629357134235	-0.3232964833609574	160.0	19.0	0.09554140127388536	0.09554140127388536
54903	whole_followup	240	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	414	0.828	0.7924525525008731	0.8585458801563487	0.828	0.0	2.9637165183685608	0.41560768747633214	216.0	65.0	0.0	0.0
54903	early_window_diagnostic	240	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	298	0.596	0.5524153513244502	0.6381207753069317	0.596	0.0	2.2148313234556856	0.3944788608407468	216.0	37.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	administrative_only	0.0	500	500	1.0	253	0.506	0.4622986388334935	0.5496098690809679	0.506	0.0	1.9746242282500788	0.4125759538962399	179.0	28.0	0.0	0.0
54903	whole_followup	240	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	393	0.786	0.7479418772435874	0.8196970000124048	0.786	0.0	2.730121562209447	0.3973229596128697	216.0	58.0	0.248868778280543	0.206009826850044
54903	early_window_diagnostic	240	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	275	0.55	0.5061772177351765	0.5930603482186684	0.55	0.0	2.083174110982183	0.3989843688460154	216.0	35.0	0.248868778280543	0.206009826850044
54903	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	independent	0.25	500	500	1.0	197	0.394	0.3521341694850665	0.4374821906927827	0.394	0.0	1.6954025977062899	0.3915964991627902	159.0	23.0	0.1492094861660079	0.1375
54903	whole_followup	240	0.3	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	373	0.746	0.7060690794081029	0.7821797450848135	0.746	0.0	2.6497119583965656	0.4089655160305724	216.0	55.0	0.25	0.18706524986130668
54903	early_window_diagnostic	240	0.3	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	296	0.592	0.5483795122858897	0.6342176090691847	0.592	0.0	2.1806224621376638	0.41187496012545766	216.0	34.0	0.25	0.18706524986130668
54903	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	score_dependent	0.25	500	500	1.0	169	0.338	0.29791302434501227	0.3805572619645308	0.338	0.0	1.4998133534244715	0.3671627136449379	160.0	21.0	0.1282051282051282	0.1124630177514793
54903	whole_followup	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	500	1.0	273	0.546	0.502174287351395	0.5891242733261424	0.546	0.0	2.0488573580855958	0.4390064556867397	216.0	28.0	0.25	0.25
54903	early_window_diagnostic	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	329	0.658	91	0.182	0.1506464452041556	0.2182026353293916	0.182	0.0	1.3226305391651545	0.4092261354383829	216.0	11.0	0.25	0.25
54903	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	event_risk_dependent	0.25	500	492	0.984	186	0.372	0.3307607484885237	0.4151910826696337	0.372	0.0	1.639078618406123	0.42186900622812845	162.0	17.0	0.06918238993710692	0.06918238993710692
54903	whole_followup	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	500	1.0	31	0.062	0.044019209142681565	0.08665971310163822	0.012	0.05	-0.31285464276984726	-0.06148873037515064	216.0	33.0	0.25	0.25
54903	early_window_diagnostic	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	457	0.914	56	0.112	0.08726280019410226	0.1426536880040623	0.002	0.11	-0.7551349887548916	-0.22584748886446337	216.0	15.0	0.25	0.25
54903	late_landmark_diagnostic	240	0.3	proportional	1.7	1.7	joint_score_event_risk	0.25	500	491	0.982	30	0.06	0.0423483564809462	0.08436106312521979	0.042	0.018	0.3452322158925059	0.08666606164604856	161.0	18.0	0.08383233532934131	0.08383233532934131
54903	whole_followup	240	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	380	0.76	0.7206732029933738	0.7953621399666191	0.76	0.0	2.687352433985355	0.37587503115121307	216.0	65.0	0.0	0.0
54903	early_window_diagnostic	240	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	467	0.934	0.9087605988391466	0.9526214736402262	0.934	0.0	3.3701550188432288	0.5940599064953458	216.0	41.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	administrative_only	0.0	500	500	1.0	21	0.042	0.027632310108451703	0.06335158575433016	0.02	0.022	0.0022542104649804794	0.0005163738419705528	175.0	24.0	0.0	0.0
54903	whole_followup	240	0.3	early_only	2.2	1.0	independent	0.25	500	500	1.0	366	0.732	0.6915162794621877	0.768946026563652	0.732	0.0	2.688436529882175	0.39389410242160305	216.0	58.0	0.2511313143722997	0.2037037037037037
54903	early_window_diagnostic	240	0.3	early_only	2.2	1.0	independent	0.25	500	500	1.0	445	0.89	0.8595444295965924	0.9145085848433969	0.89	0.0	3.2207252244744184	0.5843583453797189	216.0	38.0	0.2511313143722997	0.2037037037037037
54903	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	independent	0.25	500	499	0.998	25	0.05	0.034093745243849435	0.0727681611715476	0.026	0.024	0.049372427760086914	0.01189805505311223	155.0	20.0	0.15014450867052023	0.1390728476821192
54903	whole_followup	240	0.3	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	378	0.756	0.7164951931439073	0.791601144539778	0.756	0.0	2.5911851801163515	0.38748652662360994	216.0	57.0	0.2522729151169518	0.17757009345794392
54903	early_window_diagnostic	240	0.3	early_only	2.2	1.0	score_dependent	0.25	500	500	1.0	451	0.902	0.8727939491335183	0.9250760811353939	0.902	0.0	3.134373836720043	0.5872099957394898	216.0	37.0	0.2522729151169518	0.17757009345794392
54903	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	score_dependent	0.25	500	499	0.998	29	0.058	0.0406837291117572	0.08205618785625499	0.024	0.034	0.016427290213503885	0.004266020576421162	158.5	20.0	0.12386671832623014	0.11392405063291139
54903	whole_followup	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	500	1.0	118	0.236	0.20088129547155886	0.27514435629214073	0.234	0.002	1.296827461601801	0.2766139628115909	216.0	27.0	0.2488479262672811	0.2488479262672811
54903	early_window_diagnostic	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	378	0.756	186	0.372	0.3307607484885237	0.4151910826696337	0.372	0.0	1.9468586019308824	0.5963737487489768	216.0	12.0	0.2488479262672811	0.2488479262672811
54903	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	event_risk_dependent	0.25	500	466	0.932	22	0.044	0.02923395562860718	0.06571944287232845	0.024	0.02	-0.023400959980953415	-0.006401729439517289	160.0	15.0	0.06501191116575732	0.06501191116575732
54903	whole_followup	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	500	1.0	88	0.176	0.1451264013297259	0.21181417128935995	0.0	0.176	-1.0392323563812693	-0.21208928684552053	216.0	31.0	0.24885835227391206	0.24885835227391206
54903	early_window_diagnostic	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	406	0.812	21	0.042	0.027632310108451703	0.06335158575433016	0.002	0.04	-0.4151359791993925	-0.13424247955205565	216.0	13.0	0.24885835227391206	0.24885835227391206
54903	late_landmark_diagnostic	240	0.3	early_only	2.2	1.0	joint_score_event_risk	0.25	500	489	0.978	69	0.138	0.1105180088988837	0.17100201359528017	0.0	0.138	-0.9928087092176139	-0.2357050519375161	161.0	18.0	0.07142857142857142	0.07142857142857142
54903	whole_followup	240	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	298	0.596	0.5524153513244502	0.6381207753069317	0.596	0.0	2.1622227995645558	0.29728555500163156	216.0	65.0	0.0	0.0
54903	early_window_diagnostic	240	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	30	0.06	0.0423483564809462	0.08436106312521979	0.024	0.036	0.05295554654851507	0.010425448755029591	216.0	31.0	0.0	0.0
54903	late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	administrative_only	0.0	500	500	1.0	433	0.866	0.8333339846536646	0.8930849981284793	0.866	0.0	3.0641304838597776	0.5846086472339089	185.0	33.0	0.0	0.0
54903	whole_followup	240	0.3	late_only	1.0	2.2	independent	0.25	500	500	1.0	241	0.482	0.4385065876245351	0.5257678886320809	0.482	0.0	1.8876592911370718	0.2736825650688758	216.0	56.0	0.25117381241044856	0.20952380952380953
54903	early_window_diagnostic	240	0.3	late_only	1.0	2.2	independent	0.25	500	500	1.0	20	0.04	0.026040797389777257	0.060973595834850805	0.016	0.024	-0.010244664569286134	-0.0018274832291768717	216.0	29.0	0.25117381241044856	0.20952380952380953
54903	late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	independent	0.25	500	500	1.0	385	0.77	0.7311377813252322	0.8047450748255296	0.77	0.0	2.7177000398924474	0.5740769152424855	163.0	27.0	0.14768913971934106	0.13288926263609807
54903	whole_followup	240	0.3	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	172	0.344	0.3036929655617379	0.38668582866226636	0.344	0.0	1.501017351529904	0.23343407667814892	216.0	53.0	0.25	0.19815668202764977
54903	early_window_diagnostic	240	0.3	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	31	0.062	0.044019209142681565	0.08665971310163822	0.036	0.026	0.08630084871551957	0.01722159142591245	216.0	30.0	0.25	0.19815668202764977
54903	late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	score_dependent	0.25	500	500	1.0	317	0.634	0.5909042816385175	0.6750523951177865	0.634	0.0	2.314524249778397	0.5351052530924212	163.0	24.0	0.14504283965728276	0.12
54903	whole_followup	240	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	500	499	0.998	273	0.546	0.502174287351395	0.5891242733261424	0.546	0.0	2.068974582683691	0.42853606576534614	216.0	29.0	0.25	0.25
54903	early_window_diagnostic	240	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	500	226	0.452	12	0.024	0.013781314655496986	0.041477057463900756	0.012	0.012	0.13488220151417907	0.04464476481090063	216.0	9.0	0.25	0.25
54903	late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	event_risk_dependent	0.25	500	498	0.996	344	0.688	0.6460861967117412	0.727047051274715	0.688	0.0	2.4545157135486626	0.6209536536471658	165.0	20.0	0.07552654673102238	0.07552654673102238
54903	whole_followup	240	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	500	500	1.0	62	0.124	0.09794609113930344	0.15578741288778383	0.006	0.118	-0.7149328551851246	-0.13925215913411587	216.0	35.0	0.25	0.25
54903	early_window_diagnostic	240	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	500	482	0.964	178	0.356	0.3152745600260401	0.398921250026887	0.0	0.356	-1.694402127840073	-0.4413805196257772	216.0	17.0	0.25	0.25
54903	late_landmark_diagnostic	240	0.3	late_only	1.0	2.2	joint_score_event_risk	0.25	500	492	0.984	51	0.102	0.07843435210316954	0.13163462290422606	0.102	0.0	0.7477242400962336	0.19470492626869665	160.0	18.0	0.09615384615384616	0.09615384615384616
