dataset	therapy_class	therapy	disease	tissue_or_compartment	design	analysis_scope	module	n_responder	n_nonresponder	mean_responder	mean_nonresponder	delta_responder_minus_nonresponder	hedges_g	welch_t	p	auc_responder_high	confounders	generic_adjusted_delta	generic_adjusted_p	generic_adjusted_hedges_g	generic_adjustment_covariates	module_generic_max_abs_r	fdr	min_group_n	effect_claim_allowed	kill_reason	global_baseline_fdr	global_generic_adjusted_fdr	direction	independent_nominal_same_module_direction_count	independent_nominal_same_module_direction_datasets	strict_claim_allowed	strict_kill_reason
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	ifn_apc	5	6	-0.0283943195788376	-0.0340095788958732	0.0056152593170355	0.0317038074812768	0.0544315805537906	0.9583156033968296	0.4333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0042954177812434	0.9673173913055684	-0.0250680139157149	inflammatory_nfkb	0.2533268257176289	0.9583156033968296	5	False	not_corrected_significant	0.9845637352824658	0.9998367398099568	higher_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	hla_ii_apc	5	6	-0.0553595146654824	0.0164181189113495	-0.071777633576832	-0.332701460800843	-0.585122728532383	0.5758021577309352	0.4333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0874773374735905	0.0689294588515563	-1.1021517950664532	inflammatory_nfkb,ifn_apc	0.8795010942490536	0.9409592736240048	5	False	not_corrected_significant	0.9492982233755103	0.9717298280037758	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	lysosomal_apc	5	6	0.0350705014045178	-0.0198371445588268	0.0549076459633446	0.616793901249252	1.0596558068622348	0.3289045854960636	0.7000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0431525955776365	0.3440647495228852	0.622398803850247	inflammatory_nfkb,ifn_apc	0.5856641395800388	0.9409592736240048	5	False	not_corrected_significant	0.9473413372095744	0.9956027053275534	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	mif_cd74_receptor_state	5	6	-0.0452947097055671	0.0131075935922851	-0.0584023032978523	-0.234508669675835	-0.4164652987496173	0.688117545993722	0.4	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0860767479974209	0.1504311363253367	-0.8394206763324348	inflammatory_nfkb,ifn_apc	0.8021230059961079	0.9409592736240048	5	False	not_corrected_significant	0.9567680810732627	0.9717298280037758	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	mixscale_validated_ifng_readout	5	6	0.0042366469299209	-0.0335294627676927	0.0377661096976137	0.2797942990988999	0.4695289460858204	0.6581719214543649	0.6	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0291457827530725	0.3089961774523231	0.6664088490482762	inflammatory_nfkb,ifn_apc	0.9263506673812052	0.9409592736240048	5	False	not_corrected_significant	0.9567680810732627	0.9717298280037758	higher_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	lipid_loader_repair	5	6	0.0061059392393841	-0.0046280891001471	0.0107340283395312	0.1161179917825244	0.2125863214031245	0.8364082432213376	0.5333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.003832175505237	0.9081861299285	-0.0616176821685495	inflammatory_nfkb,ifn_apc	0.727622025931912	0.9409592736240048	5	False	not_corrected_significant	0.9845637352824658	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	complement_phagocytosis	5	6	-0.0057425087591297	-0.0313319965024726	0.0255894877433428	0.4687673272623345	0.8236384343775569	0.4359579731371608	0.6000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0274868372037787	0.1668747773409009	0.8010670038898906	inflammatory_nfkb,ifn_apc	0.6965692753898595	0.9409592736240048	5	False	not_corrected_significant	0.9473413372095744	0.9717298280037758	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	hif_nampt_metabolic	5	6	0.0209224610215858	-0.0167039035437959	0.0376263645653817	0.1994666340335748	0.3415682911126829	0.7442804460056891	0.6333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0136923428355997	0.8356181256245916	0.1154369464106037	inflammatory_nfkb,ifn_apc	0.6235979546135048	0.9409592736240048	5	False	not_corrected_significant	0.9567680810732627	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=epithelial_like	inflammatory_nfkb	5	6	0.0624759418978967	0.015373479501743	0.0471024623961536	0.2228220841438562	0.3744403634688139	0.7230422252394716	0.4	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0453897972301744	0.7264823273566832	0.2219449419665016	ifn_apc	0.2533268257176288	0.9409592736240048	5	False	not_corrected_significant	0.9567680810732627	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	ifn_apc	5	6	-0.060475427326754	0.0209710988016661	-0.0814465261284202	-0.4611564922424847	-0.8358553706864545	0.425471637046245	0.3333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0948540805489529	0.298327467158329	-0.5904690652778185	inflammatory_nfkb	0.3671824538261489	0.829883096734675	5	False	not_corrected_significant	0.9473413372095744	0.9717298280037758	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	hla_ii_apc	5	6	-0.0018935943709066	0.0663130685895283	-0.068206662960435	-0.2326665987017166	-0.4188085701947456	0.685715401156251	0.4333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0170074449683577	0.815535414133138	-0.1403983269085594	inflammatory_nfkb,ifn_apc	0.7893553282879608	0.829883096734675	5	False	not_corrected_significant	0.9567680810732627	0.9998367398099568	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	lysosomal_apc	5	6	-0.0006597923487197	0.0398144999878625	-0.0404742923365822	-0.3487932848075061	-0.6810016267669985	0.5195565173239183	0.4333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0003339848069869	0.9950647695902638	0.0034651292582955	inflammatory_nfkb,ifn_apc	0.4335180607311511	0.829883096734675	5	False	not_corrected_significant	0.9492982233755103	0.9998367398099568	lower_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	mif_cd74_receptor_state	5	6	-0.0069091935788176	0.0698037141667506	-0.0767129077455682	-0.3330812916667642	-0.6182261935763754	0.5518280310584686	0.3999999999999999	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0150284630175885	0.8386431254337122	-0.1211084051399499	inflammatory_nfkb,ifn_apc	0.810428299233918	0.829883096734675	5	False	not_corrected_significant	0.9492982233755103	0.9998367398099568	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	mixscale_validated_ifng_readout	5	6	-0.0371681479304496	0.031135907757111	-0.0683040556875606	-0.5716429589162694	-1.1052468540347322	0.3050806089081045	0.3666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0008255124939716	0.977727922306155	-0.0152694211659104	inflammatory_nfkb,ifn_apc	0.6929349392590578	0.829883096734675	5	False	not_corrected_significant	0.9473413372095744	0.9998367398099568	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	lipid_loader_repair	5	6	0.0232543546124812	0.0280946170936075	-0.0048402624811263	-0.0530699076888962	-0.0919776923406801	0.9294264162546714	0.4666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0031299587536121	0.9522042258200414	-0.0355756222435366	inflammatory_nfkb,ifn_apc	0.2365845755471736	0.9294264162546714	5	False	not_corrected_significant	0.9845637352824658	0.9998367398099568	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	complement_phagocytosis	5	6	0.060850713162127	-0.0072062654934927	0.0680569786556198	0.3124140031109976	0.5460040481655687	0.6018050302612212	0.7000000000000001	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0789922875997355	0.1159996596539964	0.9351094144274542	inflammatory_nfkb,ifn_apc	0.8148577908333593	0.829883096734675	5	False	not_corrected_significant	0.9492982233755103	0.9717298280037758	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	hif_nampt_metabolic	5	6	-0.0668934277477145	0.0321260575201402	-0.0990194852678548	-0.3041108601170774	-0.5295507019931027	0.613034208252763	0.3333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0285209334604018	0.5035277954480673	-0.3806656759063663	inflammatory_nfkb,ifn_apc	0.972043892120966	0.829883096734675	5	False	not_corrected_significant	0.9541209105888868	0.9956027053275534	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=myeloid_apc_like	inflammatory_nfkb	5	6	-0.0590266561850123	0.0128093938379521	-0.0718360500229644	-0.2006611745451363	-0.34891670560394	0.7376738637641554	0.4	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.1306701725873809	0.4943288571718119	-0.4007622704874983	ifn_apc	0.3671824538261489	0.829883096734675	5	False	not_corrected_significant	0.9567680810732627	0.9956027053275534	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	ifn_apc	4	6	0.0626726728436565	-0.065660263396524	0.1283329362401805	0.7067636870408031	0.9892839548596286	0.3898370440097181	0.5833333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.1529638631292688	0.275203773742489	0.93288122275671	inflammatory_nfkb	0.3010432599120974	0.6744174419004436	4	False	too_underpowered_for_effect_size_claim	0.9473413372095744	0.9717298280037758	higher_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	hla_ii_apc	4	6	-0.0556343529457654	-0.0041718820677672	-0.0514624708779982	-0.4537998587706068	-0.8153926335911816	0.4398763400100463	0.3333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0349903762280611	0.54445514681083	-0.4146500529576256	inflammatory_nfkb,ifn_apc	0.653357440254301	0.6744174419004436	4	False	too_underpowered_for_effect_size_claim	0.9473413372095744	0.9956027053275534	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	lysosomal_apc	4	6	0.016872378815698	-0.0467463888553586	0.0636187676710567	0.6053057484924717	1.1982117401954653	0.2674707135043464	0.7916666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0794668276743886	0.1754054175704893	0.877740149514086	inflammatory_nfkb,ifn_apc	0.3999234786101667	0.6744174419004436	4	False	too_underpowered_for_effect_size_claim	0.9473413372095744	0.9717298280037758	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	mif_cd74_receptor_state	4	6	-0.0217684266395762	-0.0175022867752079	-0.0042661398643683	-0.0355379882204336	-0.0616151316563271	0.9526369215625984	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.008443126759453	0.8829672355660824	-0.1013379366838869	inflammatory_nfkb,ifn_apc	0.6220872480535535	0.9526369215625984	4	False	too_underpowered_for_effect_size_claim	0.9845637352824658	0.9998367398099568	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	mixscale_validated_ifng_readout	4	6	0.0309817842063636	-0.0509705316767483	0.081952315883112	0.678861384401744	1.0102890362912915	0.3700020506148771	0.6666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0246113500527117	0.6450022566570582	0.3430256484823559	inflammatory_nfkb,ifn_apc	0.815395230930795	0.6744174419004436	4	False	too_underpowered_for_effect_size_claim	0.9473413372095744	0.9998367398099568	higher_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	lipid_loader_repair	4	6	-0.0341300271090842	0.0183390788445561	-0.0524691059536403	-0.8631989686065908	-1.7043787735679454	0.1291005304807392	0.2083333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0343626685010963	0.3209677344995406	-0.5518851826688963	inflammatory_nfkb,ifn_apc	0.2187557522042869	0.6744174419004436	4	False	too_underpowered_for_effect_size_claim	0.9473413372095744	0.9717298280037758	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	complement_phagocytosis	4	6	0.0107757513176611	-0.0113814393459799	0.022157190663641	0.4194357478096727	0.6522677277796018	0.5453177842169848	0.625	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0058669874410338	0.7571009111940122	-0.1763254976896134	inflammatory_nfkb,ifn_apc	0.7893706383024305	0.7011228654218377	4	False	too_underpowered_for_effect_size_claim	0.9492982233755103	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	hif_nampt_metabolic	4	6	-8.418752669080154e-05	-0.0059019518985304	0.0058177643718396	0.0573085188798787	0.0844950659851965	0.9368798603922496	0.4583333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0268364799575426	0.6590141366658466	0.3344531731217521	inflammatory_nfkb,ifn_apc	0.5900899653666836	0.9526369215625984	4	False	too_underpowered_for_effect_size_claim	0.9845637352824658	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=stromal_endothelial_like	inflammatory_nfkb	4	6	-0.0333673744693094	-0.000545648399419	-0.0328217260698903	-0.4278756318765662	-0.7951641290544509	0.449611627933629	0.3333333333333333	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0483197600499201	0.2163559329282497	-0.6936452367364885	ifn_apc	0.3010432599120975	0.6744174419004436	4	False	too_underpowered_for_effect_size_claim	0.9473413372095744	0.9717298280037758	lower_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	ifn_apc	5	6	0.0113934390135085	-0.0076027964977964	0.018996235511305	0.1658700067014852	0.3035925279302331	0.7683736322049681	0.5666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0087338868891366	0.8881605140574272	0.0825086043332172	inflammatory_nfkb	0.3899173369170061	0.8780034185918224	5	False	not_corrected_significant	0.9581526618459543	0.9998367398099568	higher_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	hla_ii_apc	5	6	0.035713376970005	0.0217400775508788	0.0139732994191261	0.0889991758213179	0.1584530825323696	0.8780034185918224	0.5333333333333334	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0046595742750801	0.905151676944752	0.0705164076914798	inflammatory_nfkb,ifn_apc	0.8070139517665608	0.8780034185918224	5	False	not_corrected_significant	0.9845637352824658	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	lysosomal_apc	5	6	0.0167246837319382	-0.0110708246215783	0.0277955083535166	0.4208161030623164	0.8270099145556783	0.4398019507410055	0.6	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0155572424073027	0.5036734516427416	0.3724397064890213	inflammatory_nfkb,ifn_apc	0.6805040220503471	0.8780034185918224	5	False	not_corrected_significant	0.9473413372095744	0.9956027053275534	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	mif_cd74_receptor_state	5	6	0.0494408682785193	0.016553655783711	0.0328872124948082	0.1990434179491394	0.3629831278368983	0.725091803028954	0.5	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0203657180107998	0.6899352337955543	0.2335232521958851	inflammatory_nfkb,ifn_apc	0.7901487842933523	0.8780034185918224	5	False	not_corrected_significant	0.9567680810732627	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	mixscale_validated_ifng_readout	5	6	0.0107057400957174	0.0032068680632261	0.0074988720324913	0.1232908288020813	0.2388270066221726	0.8181016961847097	0.4666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	-0.0017819907870551	0.9153863799151762	-0.0587110351357999	inflammatory_nfkb,ifn_apc	0.8656302465767675	0.8780034185918224	5	False	not_corrected_significant	0.9845637352824658	0.9998367398099568	higher_in_responders_or_post	2	GSE138746	False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;generic_module_collinearity>0.70;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	lipid_loader_repair	5	6	-0.0006846518541295	-0.0054898579579794	0.0048052061038499	0.1718282220060376	0.3176281423019169	0.7580191560193965	0.5666666666666667	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0038703297440381	0.7790303742658427	0.1554971978038113	inflammatory_nfkb,ifn_apc	0.4134251518104488	0.8780034185918224	5	False	not_corrected_significant	0.9567680810732627	0.9998367398099568	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
GSE253006	JAK/TYK	tofacitinib	ulcerative colitis	marker-derived rectal single-cell compartments	baseline responder vs non-responder marker-compartment scRNA score	marker_compartment=t_cell_like	complement_phagocytosis	5	6	0.0036985227908945	-0.0332078908813945	0.0369064136722891	0.6875899529102873	1.1359625307983026	0.3133888251596853	0.6666666666666666	n=11 baseline, marker-derived compartments, concomitant UC severity/cell-composition; generic inflammation tested by inflammatory_nfkb/ifn_apc residualization	0.0362607189376862	0.2640745572044781	0.7356648373599972	inflammatory_nfkb,ifn_apc	0.3025556451881036	0.8780034185918224	5	False	not_corrected_significant	0.9473413372095744	0.9717298280037758	higher_in_responders_or_post	0		False	global_baseline_fdr>0.10;global_generic_adjusted_fdr>0.10;min_group_n<10;no_independent_same_module_direction_replication;
